Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score
RGPD8,RANBP2-like and GRIP domain-containing protein 8 OS=Homo sapiens GN=RGPD8 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1046987283162548,0.2073138909279575,0.1046987283162548,0.29318611621865404,0,0.0,,,0.2060255067398546
RPL10,60S ribosomal protein L10 OS=Homo sapiens GN=RPL10 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.277446656273126,0.277446656273126,0.277446656273126,0.07622588590557025,0,0.0,,,0.3630387832743714
PRPH,Peripherin (Fragment) OS=Homo sapiens GN=PRPH PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.468942998437776,0.49611941282250005,0.468942998437776,0.701618802170156,1,0.5,,,0.23490605892930883
MYO16,Unconventional myosin-XVI OS=Homo sapiens GN=MYO16 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1792132557007899,0.1792132557007899,-0.1792132557007899,0.052446995395179836,0,0.0,,,0.35321544321713777
ABHD14B,Alpha/beta hydrolase domain-containing protein 14B OS=Homo sapiens GN=ABHD14B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.3266633443480193,0.6925791365141871,0.3266633443480193,0.9794548078750106,1,0.5,,,0.25455203129847753
ARPC4,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens GN=ARPC4 PE=4 SV=1,Unknown,Unknown,1,1,1.0,DOWN,0,1,-0.9045766095276538,0.9045766095276538,-0.9045766095276538,,1,1.0,,,0.4081047197762948
ZNF567,Zinc finger protein 567 OS=Homo sapiens GN=ZNF567 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.03277055112037519,0.3524705789309862,-0.03277055112037519,0.4984686730616972,0,0.0,,,0.22054117554015745
KBTBD3,"Kelch repeat and BTB (POZ) domain containing 3, isoform CRA_a OS=Homo sapiens GN=KBTBD3 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.006617375887993299,0.1676261157458764,0.006617375887993299,0.23705912629574064,0,0.0,,,0.20205672922164647
KRT40,"Keratin, type I cytoskeletal 40 OS=Homo sapiens GN=KRT40 PE=1 SV=1",Unknown,Unknown,2,2,1.0,UP,2,0,0.40813869070607267,0.40813869070607267,0.40813869070607267,0.20387759522373686,1,0.5,,,0.3761079867176661
LIN7C,"Lin-7 homolog C (C. elegans), isoform CRA_b OS=Homo sapiens GN=LIN7C PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0313243921785554,0.1265641788930354,-0.0313243921785554,0.17898877830114526,0,0.0,,,0.19795053553636238
39326,"Septin 7, isoform CRA_a OS=Homo sapiens GN=SEPT7 PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.15427321135524474,0.15427321135524474,-0.15427321135524474,0.0835028160723936,0,0.0,,,0.3507214387825833
CALM1,Calmodulin OS=Homo sapiens GN=CALM1 PE=1 SV=1,Unknown,Unknown,2,42,0.5238095238095238,DOWN,20,22,0.027774929514350694,0.26970191345974087,-0.0414851874697951,0.34910360610630153,6,0.14285714285714285,0.515612308067227,0.6088945525008023,0.2976282556357296
PPP2R5C,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Homo sapiens GN=PPP2R5C PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.17726001059938953,0.17726001059938953,0.17726001059938953,0.14006529000122614,0,0.0,,,0.35302011870699773
PSMA6,Proteasome subunit alpha type OS=Homo sapiens GN=PSMA6 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1260704512326522,0.1260704512326522,-0.1260704512326522,0.0678273838778597,0,0.0,,,0.347901162770324
TTLL5,Tubulin polyglutamylase TTLL5 OS=Homo sapiens GN=TTLL5 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.35032819026590156,0.35032819026590156,0.35032819026590156,0.36803463660773283,1,0.5,,,0.37032693667364897
ALDH6A1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens GN=ALDH6A1 PE=1 SV=1",Unknown,Unknown,2,4,0.5,DOWN,2,2,-0.008847510487259597,0.24862276399149894,-0.0420255844503475,0.3073826916187026,0,0.0,-0.05756674483308009,0.9577135198414363,0.21861369007792147
GSTZ1,Maleylacetoacetate isomerase OS=Homo sapiens GN=GSTZ1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.09976830939328492,0.23675228037233392,0.09976830939328492,0.33481828582531215,0,0.0,,,0.20896934568429223
ZNF512,Zinc finger protein 512 OS=Homo sapiens GN=ZNF512 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.23926188832137846,0.23926188832137846,-0.23926188832137846,0.08397055282003123,0,0.0,,,0.35922030647919667
SLC12A2,"Solute carrier family 12 (Sodium/potassium/chloride transporters), member 2, isoform CRA_a OS=Homo sapiens GN=SLC12A2 PE=1 SV=1",Unknown,Unknown,2,2,1.0,UP,2,0,0.229063479716727,0.229063479716727,0.229063479716727,0.04355887882716116,0,0.0,,,0.3582004656187315
MMP13,Collagenase 3 OS=Homo sapiens GN=MMP13 PE=1 SV=1,ECM Regulators,Matrisome-associated,2,2,0.5,DOWN,1,1,-0.13636505964980156,0.32847166096191316,-0.13636505964980156,0.4645290777875547,0,0.0,,,0.21814128374325015
SOS1,Son of sevenless homolog 1 OS=Homo sapiens GN=SOS1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.06806108868225119,0.3307679583159218,0.06806108868225119,0.46777653264883523,0,0.0,,,0.218370913478651
PHYHD1,"Phytanoyl-CoA dioxygenase domain containing 1, isoform CRA_c OS=Homo sapiens GN=PHYHD1 PE=1 SV=1",Unknown,Unknown,2,4,0.5,DOWN,2,2,-0.12654111776587734,0.2974011043335048,0.024456542679135447,0.43918861708819157,1,0.25,-0.5762495330814422,0.6048369704740131,0.29406683398560673
IDH3G,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Homo sapiens GN=IDH3G PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.040969084001592104,0.2958002496105075,-0.040969084001592104,0.4183247247525265,0,0.0,,,0.21487414260810958
MCCC1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens GN=MCCC1 PE=1 SV=1",Unknown,Unknown,2,4,0.75,DOWN,1,3,0.09168112482843824,0.2980590696935962,-0.10623178430736305,0.4637451489595097,1,0.25,0.3953944317655518,0.7189901157354683,0.34630200146932477
SMC1A,Structural maintenance of chromosomes protein OS=Homo sapiens GN=SMC1A PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.019085638384893792,0.12301665105994239,-0.019085638384893792,0.1739718163266891,0,0.0,,,0.19759578275305306
CD9,Tetraspanin (Fragment) OS=Homo sapiens GN=CD9 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.08896042470567525,0.08896042470567525,-0.08896042470567525,0.12366094234635222,0,0.0,,,0.3441901601176263
MPRIP,Myosin phosphatase Rho-interacting protein (Fragment) OS=Homo sapiens GN=MPRIP PE=1 SV=3,Unknown,Unknown,2,4,0.5,DOWN,2,2,0.14316255820618734,0.22354239043828683,0.1470017730036606,0.26442964251716544,0,0.0,1.0828026452964248,0.35816042650287416,0.3360162713903127
ATAD3A,ATPase family AAA domain-containing protein 3A (Fragment) OS=Homo sapiens GN=ATAD3A PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1020519503632787,0.1020519503632787,0.1020519503632787,0.059517408003571345,0,0.0,,,0.3454993126833867
DPM1,Dolichol-phosphate mannosyltransferase subunit 1 (Fragment) OS=Homo sapiens GN=DPM1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.14904982602011146,0.39274423180205303,-0.14904982602011146,0.555424219158266,1,0.5,,,0.22456854082726413
RARS2,"Probable arginine--tRNA ligase, mitochondrial (Fragment) OS=Homo sapiens GN=RARS2 PE=1 SV=1",Unknown,Unknown,2,2,1.0,UP,2,0,0.1705674102851701,0.1705674102851701,0.1705674102851701,0.15968787246551794,0,0.0,,,0.3523508586755758
CGN,Cingulin (Fragment) OS=Homo sapiens GN=CGN PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,-0.039130313520968074,0.09326864891196793,0.004621036293126848,0.13358079411619564,0,0.0,-0.5858673588499624,0.5991249202354335,0.2747959984911689
PCCA,"Propionyl-CoA carboxylase alpha chain, mitochondrial (Fragment) OS=Homo sapiens GN=PCCA PE=1 SV=1",Unknown,Unknown,2,4,0.5,DOWN,2,2,0.09914470412002278,0.2881838128595551,0.0580718147972713,0.3859130382986256,1,0.25,0.513818888095214,0.6428293243285776,0.2855466340672988
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal (Fragment) OS=Homo sapiens GN=ACAA1 PE=1 SV=1",Unknown,Unknown,2,4,0.75,DOWN,1,3,-0.1480399419316025,0.29969013972895614,-0.28265511196527665,0.30231175750023165,0,0.0,-0.9793859369263139,0.3996142180779389,0.4103402880043666
COMMD3,COMM domain-containing protein 3 (Fragment) OS=Homo sapiens GN=COMMD3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1894281496801949,0.1894281496801949,-0.1894281496801949,0.1328558537794412,0,0.0,,,0.35423693261507827
SUGCT,Succinate--hydroxymethylglutarate CoA-transferase (Fragment) OS=Homo sapiens GN=SUGCT PE=1 SV=1,Unknown,Unknown,2,4,0.75,UP,3,1,0.09963079889721027,0.11702401934241147,0.1202851577815995,0.11198064218747344,0,0.0,1.7794289611308431,0.17321700263003037,0.4373531190552939
RANGAP1,Ran GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=RANGAP1 PE=1 SV=1,Unknown,Unknown,1,1,1.0,UP,1,0,0.0668496226242891,0.0668496226242891,0.0668496226242891,,0,0.0,,,0.3243320210859583
TOR1AIP1,Torsin-1A-interacting protein 1 (Fragment) OS=Homo sapiens GN=TOR1AIP1 PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,0.018459411478124948,0.2155993253607683,-0.08269942920181445,0.3038217553840913,0,0.0,0.1215147444249907,0.9109656933732118,0.2246609115084933
CRAT,Carnitine O-acetyltransferase (Fragment) OS=Homo sapiens GN=CRAT PE=1 SV=1,Unknown,Unknown,2,4,1.0,DOWN,0,4,-0.21747647585430274,0.21747647585430274,-0.19911621706914073,0.06513275115854504,0,0.0,-6.6779453342888955,0.006847763198561778,0.5556722125927768
RAD23B,UV excision repair protein RAD23 homolog B (Fragment) OS=Homo sapiens GN=RAD23B PE=1 SV=1,Unknown,Unknown,2,4,0.75,UP,3,1,0.23749159994496366,0.3310624103398343,0.2120132256703789,0.39454426955851357,1,0.25,1.2038780855223754,0.31496334238394247,0.43040769020425373
DUSP15,Dual-specificity protein phosphatase 15 (Fragment) OS=Homo sapiens GN=DUSP15 PE=4 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.09467144599132145,0.11097499026043935,0.09467144599132145,0.15694233631053545,0,0.0,,,0.19639161667310276
CSNK1E,Casein kinase I isoform epsilon (Fragment) OS=Homo sapiens GN=CSNK1E PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.3094329077489577,0.3094329077489577,0.3094329077489577,0.3666176014731328,1,0.5,,,0.36623740842195457
RBMX,"RNA-binding motif protein, X chromosome (Fragment) OS=Homo sapiens GN=RBMX PE=1 SV=2",Unknown,Unknown,2,2,1.0,UP,2,0,0.21414129817350358,0.21414129817350358,0.21414129817350358,0.1687599439421637,0,0.0,,,0.35670824746440916
HLA-DPA1,"HLA class II histocompatibility antigen, DP alpha 1 chain (Fragment) OS=Homo sapiens GN=HLA-DPA1 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.05723332955907775,0.14220239512113284,-0.05723332955907775,0.2011045557822437,0,0.0,,,0.19951435715917212
RAB18,Ras-related protein Rab-18 (Fragment) OS=Homo sapiens GN=RAB18 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1518276261372767,0.1518276261372767,0.1518276261372767,0.08244448310705337,0,0.0,,,0.3504768802607865
ST7L,Suppressor of tumorigenicity 7 protein-like (Fragment) OS=Homo sapiens GN=ST7L PE=4 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0091353675166144,0.0091353675166144,-0.0091353675166144,0.003545273659054103,0,0.0,,,0.33620765439872025
PTPRF,Receptor-type tyrosine-protein phosphatase F (Fragment) OS=Homo sapiens GN=PTPRF PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.29054469518461845,0.4525473048842573,0.29054469518461845,0.6399985361827086,1,0.5,,,0.23054884813548457
TKTL1,Transketolase-like protein 1 (Fragment) OS=Homo sapiens GN=TKTL1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.047720694926499205,0.065262021891832,0.047720694926499205,0.09229443646731865,0,0.0,,,0.19182031983624204
MLH1,DNA mismatch repair protein Mlh1 (Fragment) OS=Homo sapiens GN=MLH1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2649979144852701,0.2649979144852701,-0.2649979144852701,0.19953719348361196,0,0.0,,,0.3617939090955858
SUCLG2,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial (Fragment) OS=Homo sapiens GN=SUCLG2 PE=1 SV=1",Unknown,Unknown,2,4,0.75,DOWN,1,3,-0.07614028030430761,0.30682594027761423,-0.2055574328619426,0.3666031346394261,0,0.0,-0.4153825928367779,0.7057834766318606,0.34982001634844806
AHCYL2,Adenosylhomocysteinase (Fragment) OS=Homo sapiens GN=AHCYL2 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0645966376715893,0.1612038162483485,-0.0645966376715893,0.22797662324471477,0,0.0,,,0.20141449927189367
UGT1A7,UDP-glucuronosyltransferase 1-7 (Fragment) OS=Homo sapiens GN=UGT1A7 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.0434779492929838,0.0434779492929838,0.0434779492929838,0.04645770387561936,0,0.0,,,0.3396419125763572
QDPR,Dihydropteridine reductase (Fragment) OS=Homo sapiens GN=QDPR PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.014816903036679055,0.19181080787101523,0.014816903036679055,0.27126144590092977,0,0.0,,,0.20447519843416034
LEMD2,LEM domain-containing protein 2 (Fragment) OS=Homo sapiens GN=LEMD2 PE=1 SV=1,Unknown,Unknown,2,4,1.0,UP,4,0,0.39453082773847564,0.39453082773847564,0.3035117867947294,0.40069500843314443,1,0.25,1.9692325556099495,0.14355412199504863,0.5460363760218967
DDX41,Probable ATP-dependent RNA helicase DDX41 (Fragment) OS=Homo sapiens GN=DDX41 PE=1 SV=1,Unknown,Unknown,2,4,0.75,DOWN,1,3,-0.09997917054445447,0.29435134082858855,-0.06720475288419825,0.42881114652055397,1,0.25,-0.4663086365907339,0.6727669772393476,0.3551758562820481
LIMCH1,LIM and calponin homology domains-containing protein 1 (Fragment) OS=Homo sapiens GN=LIMCH1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.2254529645423665,0.2254529645423665,0.2254529645423665,0.23899078651356245,0,0.0,,,0.35783941410129544
UTP15,U3 small nucleolar RNA-associated protein 15 homolog (Fragment) OS=Homo sapiens GN=UTP15 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1293699641925013,0.4320750540579848,0.1293699641925013,0.6110464014118903,1,0.5,,,0.22850162305285732
ZFR,Zinc finger RNA-binding protein (Fragment) OS=Homo sapiens GN=ZFR PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.24679965064754494,0.27726194399133264,0.24679965064754494,0.3921076015224721,1,0.5,,,0.2130203120461921
DEK,Protein DEK (Fragment) OS=Homo sapiens GN=DEK PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,0.3418761336144841,0.4384920448687604,0.2738646352989052,0.5224207149041566,2,0.5,1.3088153814008112,0.2818289581122427,0.3727775305114863
SDHA,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (Fragment) OS=Homo sapiens GN=SDHA PE=1 SV=1",Unknown,Unknown,2,4,0.75,UP,3,1,0.2560978964933898,0.37437410214213346,0.20660869179137198,0.447360270889863,1,0.25,1.1449291014777632,0.33530213310452256,0.4306711012403676
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 (Fragment) OS=Homo sapiens GN=DNPH1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.07007784244342075,0.15591361732378645,-0.07007784244342075,0.22049515217794755,0,0.0,,,0.2008854793794375
SFPQ,"Splicing factor, proline- and glutamine-rich (Fragment) OS=Homo sapiens GN=SFPQ PE=1 SV=1",Unknown,Unknown,2,4,0.75,UP,3,1,0.3743651984334506,0.5141431661290046,0.2539018966068361,0.6795401692870765,2,0.5,1.1018191870134977,0.3510047848963658,0.44150747728068607
CANX,Calnexin (Fragment) OS=Homo sapiens GN=CANX PE=1 SV=1,Unknown,Unknown,2,4,0.75,UP,3,1,0.013155864438684824,0.13082338123853807,0.0863370600583968,0.16753677665911376,0,0.0,0.15705046618454402,0.885179523530023,0.296340551064908
SYNPO2,Synaptopodin-2 (Fragment) OS=Homo sapiens GN=SYNPO2 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.03313487024909029,0.4460647031437544,0.03313487024909029,0.6308307528818261,0,0.0,,,0.22990058796143428
SMUG1,Single-strand selective monofunctional uracil DNA glycosylase (Fragment) OS=Homo sapiens GN=SMUG1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.18443353527409956,0.28027808689334366,0.18443353527409956,0.3963730717205514,0,0.0,,,0.2133219263363932
HNRNPD,Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens GN=HNRNPD PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.3280746479522059,0.39134690148050827,-0.3280746479522059,0.5534480956664223,1,0.5,,,0.22442880779510965
CLU,Clusterin (Fragment) OS=Homo sapiens GN=CLU PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,-0.024484020738679425,0.15920278195961723,0.007202940993666043,0.21162067342108268,0,0.0,-0.231395357956934,0.8318920578819708,0.23483598426662639
C14orf159,"UPF0317 protein C14orf159, mitochondrial (Fragment) OS=Homo sapiens GN=C14orf159 PE=1 SV=1",Unknown,Unknown,2,2,1.0,UP,2,0,0.660813522727967,0.660813522727967,0.660813522727967,0.12590051252336346,2,1.0,,,0.4013754699198555
ERICH1,Glutamate-rich protein 1 (Fragment) OS=Homo sapiens GN=ERICH1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.4684490338196635,0.4684490338196635,0.4684490338196635,0.08842263652335883,1,0.5,,,0.38213902102902514
HSPA9,"Stress-70 protein, mitochondrial (Fragment) OS=Homo sapiens GN=HSPA9 PE=1 SV=1",Unknown,Unknown,2,4,0.5,DOWN,2,2,0.07779920892300306,0.17051539538754695,0.08816411272760136,0.20265621908267864,0,0.0,0.7677949314870316,0.49850772632490564,0.3026441119208324
MAK16,Protein MAK16 homolog (Fragment) OS=Homo sapiens GN=MAK16 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.279563947302914,0.279563947302914,0.279563947302914,0.35591402355994906,1,0.5,,,0.3632505123773502
UBE2V2,Ubiquitin-conjugating enzyme E2 variant 2 (Fragment) OS=Homo sapiens GN=UBE2V2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1440948566232167,0.1440948566232167,0.1440948566232167,0.05422665030939018,0,0.0,,,0.34970360330938044
CD74,HLA class II histocompatibility antigen gamma chain (Fragment) OS=Homo sapiens GN=CD74 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.04271968140183205,0.04271968140183205,0.04271968140183205,0.018023347237923096,0,0.0,,,0.339566085787242
ATP6V1B2,"V-type proton ATPase subunit B, brain isoform (Fragment) OS=Homo sapiens GN=ATP6V1B2 PE=1 SV=1",Unknown,Unknown,2,4,0.5,DOWN,2,2,0.03201237025151252,0.2671780423964162,-0.08043186539817085,0.39047734961231545,1,0.25,0.16396531211500961,0.8801825888769118,0.2359754041113181
CRYAB,Alpha-crystallin B chain (Fragment) OS=Homo sapiens GN=CRYAB PE=1 SV=1,Unknown,Unknown,2,4,0.75,UP,3,1,0.12712198249675405,0.27459410512068116,0.1670662560863746,0.3195442494856308,0,0.0,0.7956455652159714,0.48437742165550224,0.3908780438280265
MYOF,Myoferlin (Fragment) OS=Homo sapiens GN=MYOF PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,0.10853419542466418,0.16521995152982336,0.0730722670192698,0.2173992075311377,0,0.0,0.9984782985845891,0.3916319162887576,0.32348972954228966
ATPAF1,ATP synthase mitochondrial F1 complex assembly factor 1 (Fragment) OS=Homo sapiens GN=ATPAF1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.09976764905397921,0.14963243144863442,0.09976764905397921,0.2116122139255212,0,0.0,,,0.20025736079192227
PHF20L1,PHD finger protein 20-like protein 1 (Fragment) OS=Homo sapiens GN=PHF20L1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.5516107524889814,0.5516107524889814,-0.5516107524889814,0.07568063315888025,1,0.5,,,0.3904551928959569
SAAL1,Protein SAAL1 (Fragment) OS=Homo sapiens GN=SAAL1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.3286856756717377,0.3286856756717377,0.3286856756717377,0.2397449216859729,0,0.0,,,0.36816268521423257
MRPL49,"39S ribosomal protein L49, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL49 PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.047880134607763,0.047880134607763,-0.047880134607763,0.005191809391069864,0,0.0,,,0.3400821311078351
RPS2,40S ribosomal protein S2 (Fragment) OS=Homo sapiens GN=RPS2 PE=1 SV=1,Unknown,Unknown,2,4,0.75,DOWN,1,3,-0.3596869968671985,0.3759643265378031,-0.35791531691228295,0.3521601582386983,2,0.5,-2.0427466790459494,0.1336929121112546,0.47115196787858815
C11orf31,Selenoprotein H (Fragment) OS=Homo sapiens GN=C11orf31 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.04144491748900331,0.1616930358435103,-0.04144491748900331,0.22866848423117125,0,0.0,,,0.20146342123140987
ACAT1,"Acetyl-CoA acetyltransferase, mitochondrial (Fragment) OS=Homo sapiens GN=ACAT1 PE=1 SV=1",Unknown,Unknown,2,4,0.75,DOWN,1,3,-0.19864962294769328,0.2945707316498991,-0.2587173207399244,0.2792481478844395,0,0.0,-1.42274621660087,0.24996830146130322,0.43975753051978805
C8orf82,UPF0598 protein C8orf82 (Fragment) OS=Homo sapiens GN=C8orf82 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.09412065598439939,0.09412065598439939,-0.09412065598439939,0.04627597408274993,0,0.0,,,0.34470618324549873
CRIP2,Cysteine-rich protein 2 (Fragment) OS=Homo sapiens GN=CRIP2 PE=1 SV=1,Unknown,Unknown,2,4,1.0,DOWN,0,4,-0.32869109412878406,0.32869109412878406,-0.3815315162250167,0.23689956836107215,1,0.25,-2.7749404222451535,0.06928228536470253,0.5543067699869967
KRI1,Protein KRI1 homolog (Fragment) OS=Homo sapiens GN=KRI1 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.06350658390967945,0.06350658390967945,0.06350658390967945,0.06655838684960602,0,0.0,,,0.34164477603802673
MLEC,Malectin (Fragment) OS=Homo sapiens GN=MLEC PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,-0.010372656673663716,0.18247651735407652,-0.0010690114114333474,0.23278614323006747,0,0.0,-0.08911747520480374,0.9346046243730011,0.21662084450786628
ESRRA,Steroid hormone receptor ERR1 (Fragment) OS=Homo sapiens GN=ESRRA PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.07959737880047679,0.2428776509990599,0.07959737880047679,0.3434808680401898,0,0.0,,,0.20958188274696482
HNRNPA1,Heterogeneous nuclear ribonucleoprotein A1 (Fragment) OS=Homo sapiens GN=HNRNPA1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1318940157156205,0.1318940157156205,0.1318940157156205,0.0018437041562949783,0,0.0,,,0.34848351921862086
NAP1L1,Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens GN=NAP1L1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.21410484937620897,0.42423245338565974,0.21410484937620897,0.5999552891768118,1,0.5,,,0.2277173629856248
CPM,Carboxypeptidase M (Fragment) OS=Homo sapiens GN=CPM PE=1 SV=1,Unknown,Unknown,2,4,0.75,UP,3,1,0.23045352103957717,0.3250293432215773,0.2021222987018477,0.3713549726500741,1,0.25,1.2411495092956912,0.30275603873767537,0.43224584422168144
RAPGEF3,Rap guanine nucleotide exchange factor 3 (Fragment) OS=Homo sapiens GN=RAPGEF3 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.24606870168429537,0.2760789472585758,-0.24606870168429537,0.39043459149876425,1,0.5,,,0.21290201237291642
MYL6,Myosin light polypeptide 6 (Fragment) OS=Homo sapiens GN=MYL6 PE=1 SV=1,Unknown,Unknown,2,4,0.75,DOWN,1,3,-0.12336045521162319,0.1674220001048115,-0.0196872814753834,0.2838340724888309,1,0.25,-0.8692434571362289,0.4486731165663987,0.3873016943442602
KRT5,"Keratin, type II cytoskeletal 5 (Fragment) OS=Homo sapiens GN=KRT5 PE=1 SV=1",Unknown,Unknown,2,6,0.6666666666666666,UP,4,2,-0.024656225727899442,0.18491759734946842,0.01807899397753035,0.2686599685626536,0,0.0,-0.22480153012506496,0.8310320075370463,0.28757947587459637
SRSF9,Serine/arginine-rich-splicing factor 9 (Fragment) OS=Homo sapiens GN=SRSF9 PE=1 SV=6,Unknown,Unknown,2,2,1.0,UP,2,0,0.16181865703533924,0.16181865703533924,0.16181865703533924,0.16272918438626757,0,0.0,,,0.3514759833505927
HSP90B1,Endoplasmin (Fragment) OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,Unknown,Unknown,2,4,0.5,DOWN,2,2,-0.06338545279557442,0.12841449247213502,-0.005915336111122351,0.20112686910368802,0,0.0,-0.6303031820467208,0.5732361861970066,0.28348832965487103
FERMT2,Fermitin family homolog 2 (Fragment) OS=Homo sapiens GN=FERMT2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.226474803658341,0.226474803658341,-0.226474803658341,0.2264623310294919,0,0.0,,,0.3579415980128929
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial (Fragment) OS=Homo sapiens GN=SLIRP PE=1 SV=1",Unknown,Unknown,2,4,0.5,DOWN,2,2,0.11647925215949738,0.21476404496921073,-0.01759416253871455,0.341642713852644,1,0.25,0.6818775723092796,0.5442421364419595,0.297922094855588
