Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
P51991,Heterogeneous nuclear ribonucleoprotein A3,HNRNPA3,Intervertebral_disc_IAF,IAF,Homo sapiens,25.8354,24.943350000000002,-0.4348880445511512,-0.687134662832325,-0.25224661828117384,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HNRNPA3,,,Level 4: Unmatched,0,2.0,2.0
P52179,Myomesin-1,MYOM1,Intervertebral_disc_IAF,IAF,Homo sapiens,22.4497,21.7789,-1.8149461793494175,-2.0071406463322017,-0.1921944669827842,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYOM1,,,Level 4: Unmatched,0,2.0,2.0
P52209,"6-phosphogluconate dehydrogenase, decarboxylating",PGD,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.705933333333334,,-0.7804263985379901,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PGD,,,Level 4: Unmatched,0,0.0,3.0
P52272,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,Intervertebral_disc_IAF,IAF,Homo sapiens,26.17495,24.874733333333335,-0.30622224300680817,-0.7140092459623605,-0.4077870029555523,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HNRNPM,,,Level 4: Unmatched,0,2.0,3.0
P52565,Rho GDP-dissociation inhibitor 1,ARHGDIA,Intervertebral_disc_IAF,IAF,Homo sapiens,28.500225,27.269000000000002,0.533926107158475,0.18404145045033002,-0.34988465670814495,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ARHGDIA,,,Level 4: Unmatched,0,4.0,6.0
P52566,Rho GDP-dissociation inhibitor 2,ARHGDIB,Intervertebral_disc_IAF,IAF,Homo sapiens,26.1643,24.663600000000002,-0.31023337209056,-0.797151553687002,-0.48691818159644196,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ARHGDIB,,,Level 4: Unmatched,0,1.0,2.0
P52888,Thimet oligopeptidase,THOP1,Intervertebral_disc_IAF,IAF,Homo sapiens,,26.9793,,0.07951260703157023,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,THOP1,,,Level 4: Unmatched,0,0.0,1.0
P52907,F-actin-capping protein subunit alpha-1,CAPZA1,Intervertebral_disc_IAF,IAF,Homo sapiens,26.030325,24.2561,-0.36082738181386226,-0.9595733313653714,-0.5987459495515091,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CAPZA1,,,Level 4: Unmatched,0,4.0,2.0
P53396,ATP-citrate synthase,ACLY,Intervertebral_disc_IAF,IAF,Homo sapiens,26.0224,25.377299999999998,-0.36382801111433677,-0.5188014812927263,-0.15497347017838953,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACLY,,,Level 4: Unmatched,0,2.0,2.0
P53618,Coatomer subunit beta,COPB1,Intervertebral_disc_IAF,IAF,Homo sapiens,,26.1916,,-0.21027079060545487,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COPB1,,,Level 4: Unmatched,0,0.0,1.0
P53621,Coatomer subunit alpha;Xenin;Proxenin,COPA,Intervertebral_disc_IAF,IAF,Homo sapiens,26.4955,,-0.18622292593814105,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COPA,,,Level 4: Unmatched,0,1.0,0.0
P53999,Activated RNA polymerase II transcriptional coactivator p15,SUB1,Intervertebral_disc_IAF,IAF,Homo sapiens,27.0328,,0.011814230771094846,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SUB1,,,Level 4: Unmatched,0,1.0,0.0
P54136,"Arginine--tRNA ligase, cytoplasmic",RARS,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.3637,,-0.5240348793514291,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RARS,,,Level 4: Unmatched,0,0.0,1.0
P54296,Myomesin-2,MYOM2,Intervertebral_disc_IAF,IAF,Homo sapiens,24.810866666666666,23.2328,-0.833218958467291,-1.3792842723522323,-0.5460653138849413,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYOM2,,,Level 4: Unmatched,0,6.0,6.0
P54577,"Tyrosine--tRNA ligase, cytoplasmic;Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed",YARS,Intervertebral_disc_IAF,IAF,Homo sapiens,,26.196649999999998,,-0.20838636279390832,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,YARS,,,Level 4: Unmatched,0,0.0,2.0
P54578,Ubiquitin carboxyl-terminal hydrolase 14,USP14,Intervertebral_disc_IAF,IAF,Homo sapiens,25.1062,,-0.7167962576254183,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,USP14,,,Level 4: Unmatched,0,1.0,0.0
P54652,Heat shock-related 70 kDa protein 2,HSPA2,Intervertebral_disc_IAF,IAF,Homo sapiens,28.09375,25.67405,0.3919489388353691,-0.40527634595871576,-0.7972252847940848,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HSPA2,,,Level 4: Unmatched,0,2.0,2.0
P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1,Intervertebral_disc_IAF,IAF,Homo sapiens,23.9387,24.044366666666665,-1.184974195891185,-1.0450038408696847,0.13997035502150035,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BCAT1,,,Level 4: Unmatched,0,1.0,3.0
P54819,"Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed",AK2,Intervertebral_disc_IAF,IAF,Homo sapiens,25.2986,,-0.6416570490936389,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AK2,,,Level 4: Unmatched,0,1.0,0.0
P54826,Growth arrest-specific protein 1,GAS1,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.2959,,-0.5501652511351709,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GAS1,,,Level 4: Unmatched,0,0.0,1.0
P55001,Microfibrillar-associated protein 2,MFAP2,Intervertebral_disc_IAF,IAF,Homo sapiens,26.7519,,-0.09124122135121727,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MFAP2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,2.0,0.0
P55056,Apolipoprotein C-IV,APOC4,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.68675,,-0.4004460403598847,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APOC4,,,Level 4: Unmatched,0,0.0,2.0
P55058,Phospholipid transfer protein,PLTP,Intervertebral_disc_IAF,IAF,Homo sapiens,27.217883333333333,29.005699999999997,0.07915401835768776,0.7890570773755309,0.7099030590178431,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PLTP,,,Level 4: Unmatched,0,6.0,4.0
P55072,Transitional endoplasmic reticulum ATPase,VCP,Intervertebral_disc_IAF,IAF,Homo sapiens,26.008100000000002,25.739320000000003,-0.3692446230959142,-0.3804760387751959,-0.011231415679281709,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VCP,,,Level 4: Unmatched,0,5.0,5.0
P55083,Microfibril-associated glycoprotein 4,MFAP4,Intervertebral_disc_IAF,IAF,Homo sapiens,,27.793966666666666,,0.3707580138612917,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MFAP4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,3.0
P55084,"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase",HADHB,Intervertebral_disc_IAF,IAF,Homo sapiens,25.06095,23.1933,-0.7345484602573243,-1.395838575672953,-0.6612901154156287,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HADHB,,,Level 4: Unmatched,0,2.0,1.0
P55107,Growth/differentiation factor 10,GDF10,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.305266666666668,,-0.5465512947743454,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GDF10,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,3.0
P55209,Nucleosome assembly protein 1-like 1,NAP1L1,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.908,,-1.1004085201684877,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NAP1L1,,,Level 4: Unmatched,0,0.0,1.0
P55268,Laminin subunit beta-2,LAMB2,Intervertebral_disc_IAF,IAF,Homo sapiens,24.277359999999998,24.358616666666666,-1.0469489533883392,-0.9184667394646623,0.12848221392367687,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMB2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,5.0,6.0
P55290,Cadherin-13,CDH13,Intervertebral_disc_IAF,IAF,Homo sapiens,25.76625,25.28415,-0.4612905372828841,-0.5547005936391526,-0.09341005635626848,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CDH13,,,Level 4: Unmatched,0,2.0,2.0
P55327,Tumor protein D52,TPD52,Intervertebral_disc_IAF,IAF,Homo sapiens,,22.7347,,-1.5900394628087973,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TPD52,,,Level 4: Unmatched,0,0.0,1.0
P55774,C-C motif chemokine 18;CCL18(1-68);CCL18(3-69);CCL18(4-69),CCL18,Intervertebral_disc_IAF,IAF,Homo sapiens,29.22018333333334,27.849716666666666,0.780664254841503,0.3903864859346436,-0.39027776890685945,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCL18,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,6.0,6.0
P55786,Puromycin-sensitive aminopeptidase,NPEPPS,Intervertebral_disc_IAF,IAF,Homo sapiens,25.0491,,-0.7392024726238194,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NPEPPS,,,Level 4: Unmatched,0,1.0,0.0
P58215,Lysyl oxidase homolog 3,LOXL3,Intervertebral_disc_IAF,IAF,Homo sapiens,30.405733333333334,29.60043333333334,1.1744325386479562,0.9882220015672448,-0.18621053708071134,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOXL3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,6.0,6.0
P58546,Myotrophin,MTPN,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.7332,,-0.7696683956186468,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MTPN,,,Level 4: Unmatched,0,0.0,1.0
P59666;P59665,Neutrophil defensin 3;HP 3-56;Neutrophil defensin 2;Neutrophil defensin 1;HP 1-56;Neutrophil defensin 2,DEFA3;DEFA1,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.646950000000004,,-0.41559122770758633,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DEFA3;DEFA1,,,Level 4: Unmatched,0,0.0,4.0
P59768,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,GNG2,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.4017,,-0.9012409835304612,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GNG2,,,Level 4: Unmatched,0,0.0,1.0
P59998,Actin-related protein 2/3 complex subunit 4,ARPC4,Intervertebral_disc_IAF,IAF,Homo sapiens,26.5203,25.013800000000003,-0.17699731909826505,-0.6596158842527516,-0.4826185651544866,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ARPC4,,,Level 4: Unmatched,0,2.0,3.0
P60033,CD81 antigen,CD81,Intervertebral_disc_IAF,IAF,Homo sapiens,25.8831,25.6421,-0.41671510085864244,-0.41743835562715115,-0.0007232547685087076,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD81,,,Level 4: Unmatched,0,1.0,1.0
P60174,Triosephosphate isomerase,TPI1,Intervertebral_disc_IAF,IAF,Homo sapiens,31.216633333333334,30.1902,1.4352950455819593,1.1819373248469656,-0.25335772073499374,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TPI1,,,Level 4: Unmatched,0,6.0,6.0
P60660,Myosin light polypeptide 6,MYL6,Intervertebral_disc_IAF,IAF,Homo sapiens,26.46232,25.4913,-0.19857891747369213,-0.47503910205861666,-0.2764601845849245,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYL6,,,Level 4: Unmatched,0,5.0,4.0
P60842,Eukaryotic initiation factor 4A-I,EIF4A1,Intervertebral_disc_IAF,IAF,Homo sapiens,24.729200000000002,23.783533333333335,-0.8656477587550541,-1.1512437486828173,-0.28559598992776325,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EIF4A1,,,Level 4: Unmatched,0,3.0,3.0
P60866,40S ribosomal protein S20,RPS20,Intervertebral_disc_IAF,IAF,Homo sapiens,25.7626,24.8257,-0.4626860558430499,-0.7332574660579901,-0.27057141021494024,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS20,,,Level 4: Unmatched,0,1.0,1.0
P60891;P21108,Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 3,PRPS1;PRPS1L1,Intervertebral_disc_IAF,IAF,Homo sapiens,24.9938,25.4167,-0.760949228082597,-0.5036552374148907,0.2572939906677063,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRPS1;PRPS1L1,,,Level 4: Unmatched,0,1.0,1.0
P60900,Proteasome subunit alpha type-6,PSMA6,Intervertebral_disc_IAF,IAF,Homo sapiens,23.4411,24.11345,-1.391215863206127,-1.0170508587704041,0.37416500443572276,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMA6,,,Level 4: Unmatched,0,1.0,2.0
P60903,Protein S100-A10,S100A10,Intervertebral_disc_IAF,IAF,Homo sapiens,27.314233333333334,25.805933333333332,0.11403490838497116,-0.35522765262507744,-0.4692625610100486,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A10,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P60953,Cell division control protein 42 homolog,CDC42,Intervertebral_disc_IAF,IAF,Homo sapiens,24.9617,25.477666666666668,-0.7735938027112754,-0.4802627484857839,0.29333105422549155,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CDC42,,,Level 4: Unmatched,0,2.0,3.0
P60981,Destrin,DSTN,Intervertebral_disc_IAF,IAF,Homo sapiens,27.657066666666665,27.024624999999997,0.23719296267738768,0.09593788217450412,-0.14125508050288355,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DSTN,,,Level 4: Unmatched,0,6.0,4.0
P61019;Q8WUD1,Ras-related protein Rab-2A;Ras-related protein Rab-2B,RAB2A;RAB2B,Intervertebral_disc_IAF,IAF,Homo sapiens,27.040266666666668,25.29596666666667,0.014539460529549207,-0.5501395244775855,-0.5646789850071348,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RAB2A;RAB2B,,,Level 4: Unmatched,0,3.0,3.0
P61088;Q5JXB2,Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like,UBE2N;UBE2NL,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.57153333333333,,-0.8336209208461867,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,UBE2N;UBE2NL,,,Level 4: Unmatched,0,0.0,3.0
P61106,Ras-related protein Rab-14,RAB14,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.003533333333333,,-0.6636215489604809,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RAB14,,,Level 4: Unmatched,0,0.0,3.0
P61158,Actin-related protein 3,ACTR3,Intervertebral_disc_IAF,IAF,Homo sapiens,26.3434,25.8457,-0.242986830067769,-0.34018482317726806,-0.09719799310949906,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACTR3,,,Level 4: Unmatched,0,2.0,1.0
P61160,Actin-related protein 2,ACTR2,Intervertebral_disc_IAF,IAF,Homo sapiens,26.36,,-0.2367763603811411,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACTR2,,,Level 4: Unmatched,0,2.0,0.0
P61163,Alpha-centractin,ACTR1A,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.6229,,-0.8132574407463871,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACTR1A,,,Level 4: Unmatched,0,0.0,2.0
P61224;A6NIZ1,Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein,RAP1B,Intervertebral_disc_IAF,IAF,Homo sapiens,24.9771,24.7856,-0.7675256082863174,-0.7490260564737354,0.018499551812582005,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RAP1B,,,Level 4: Unmatched,0,2.0,4.0
P61247,40S ribosomal protein S3a,RPS3A,Intervertebral_disc_IAF,IAF,Homo sapiens,24.7821,26.466,-0.844630117286378,-0.10838106124561094,0.7362490560407671,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS3A,,,Level 4: Unmatched,0,2.0,1.0
P61313,60S ribosomal protein L15,RPL15,Intervertebral_disc_IAF,IAF,Homo sapiens,25.569699999999997,24.8898,-0.5367103837729664,-0.7081020945858558,-0.1713917108128894,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL15,,,Level 4: Unmatched,0,2.0,4.0
P61353,60S ribosomal protein L27,RPL27,Intervertebral_disc_IAF,IAF,Homo sapiens,24.798,24.005,-0.838321333795005,-1.060967165929204,-0.22264583213419897,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL27,,,Level 4: Unmatched,0,1.0,1.0
P61586,Transforming protein RhoA,RHOA,Intervertebral_disc_IAF,IAF,Homo sapiens,26.65426,25.789166666666663,-0.12730745845645092,-0.36157679213432276,-0.23426933367787184,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RHOA,,,Level 4: Unmatched,0,5.0,3.0
P61626,Lysozyme C,LYZ,Intervertebral_disc_IAF,IAF,Homo sapiens,35.17515,34.2807,2.621186381032413,2.4324473217540525,-0.18873905927836043,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LYZ,,,Level 4: Unmatched,0,6.0,6.0
P61769,Beta-2-microglobulin;Beta-2-microglobulin form pI 5.3,B2M,Intervertebral_disc_IAF,IAF,Homo sapiens,25.7061,26.284999999999997,-0.4843122276736759,-0.17547469477544456,0.30883753289823135,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,B2M,,,Level 4: Unmatched,0,2.0,3.0
P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.0121,,-0.6602790506780238,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DAD1,,,Level 4: Unmatched,0,0.0,1.0
P61916,Epididymal secretory protein E1,NPC2,Intervertebral_disc_IAF,IAF,Homo sapiens,24.7684,25.4082,-0.8500691085397238,-0.5069209161393018,0.34314819240042205,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NPC2,,,Level 4: Unmatched,0,1.0,1.0
P61970,Nuclear transport factor 2,NUTF2,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.1238,,-0.6167969844061831,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NUTF2,,,Level 4: Unmatched,0,0.0,1.0
P61978,Heterogeneous nuclear ribonucleoprotein K,HNRNPK,Intervertebral_disc_IAF,IAF,Homo sapiens,26.939100000000003,25.234075,-0.02244681476005553,-0.5740516314306393,-0.5516048166705838,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HNRNPK,,,Level 4: Unmatched,0,5.0,4.0
P61981,"14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed",YWHAG,Intervertebral_disc_IAF,IAF,Homo sapiens,27.210633333333334,26.108766666666668,0.07652453734102305,-0.24123043217116372,-0.31775496951218674,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,YWHAG,,,Level 4: Unmatched,0,3.0,3.0
P62241,40S ribosomal protein S8,RPS8,Intervertebral_disc_IAF,IAF,Homo sapiens,26.467575,25.75238,-0.1966209989382945,-0.37552096646857897,-0.17889996753028448,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS8,,,Level 4: Unmatched,0,4.0,5.0
P62244,40S ribosomal protein S15a,RPS15A,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.2331,,-1.3791586467421588,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS15A,,,Level 4: Unmatched,0,0.0,1.0
P62249,40S ribosomal protein S16,RPS16,Intervertebral_disc_IAF,IAF,Homo sapiens,26.796100000000003,27.3693,-0.07495633998323219,0.21998197310957102,0.2949383130928032,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS16,,,Level 4: Unmatched,0,2.0,2.0
P62258,14-3-3 protein epsilon,YWHAE,Intervertebral_disc_IAF,IAF,Homo sapiens,29.151449999999997,28.042816666666667,0.7573637498726682,0.4580811661448594,-0.2992825837278088,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,YWHAE,,,Level 4: Unmatched,0,6.0,6.0
P62263,40S ribosomal protein S14,RPS14,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.039299999999997,,-0.6496735850797754,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS14,,,Level 4: Unmatched,0,0.0,2.0
P62269,40S ribosomal protein S18,RPS18,Intervertebral_disc_IAF,IAF,Homo sapiens,26.154116666666667,25.95375,-0.3140702106655925,-0.29942420796707697,0.014646002698515515,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS18,,,Level 4: Unmatched,0,6.0,2.0
P62277,40S ribosomal protein S13,RPS13,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.5563,,-0.4501710914013957,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS13,,,Level 4: Unmatched,0,0.0,1.0
P62280,40S ribosomal protein S11,RPS11,Intervertebral_disc_IAF,IAF,Homo sapiens,26.7812,,-0.08044314464943776,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS11,,,Level 4: Unmatched,0,2.0,0.0
P62424,60S ribosomal protein L7a,RPL7A,Intervertebral_disc_IAF,IAF,Homo sapiens,25.613,26.4647,-0.5200475725039849,-0.10886137102581804,0.41118620147816687,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL7A,,,Level 4: Unmatched,0,2.0,2.0
P62701,"40S ribosomal protein S4, X isoform",RPS4X,Intervertebral_disc_IAF,IAF,Homo sapiens,26.2633,25.12755,-0.2730073051352345,-0.615340429153178,-0.34233312401794347,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS4X,,,Level 4: Unmatched,0,1.0,2.0
P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,PPP2CB,Intervertebral_disc_IAF,IAF,Homo sapiens,24.2852,24.4068,-1.043775605564148,-0.8992038147361919,0.14457179082795613,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PPP2CB,,,Level 4: Unmatched,0,1.0,1.0
P62736;P63267,"Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle",ACTA2;ACTG2,Intervertebral_disc_IAF,IAF,Homo sapiens,31.888899999999996,30.671399999999995,1.6466292425116162,1.337298279765804,-0.3093309627458123,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACTA2;ACTG2,,,Level 4: Unmatched,0,6.0,6.0
P62750,60S ribosomal protein L23a,RPL23A,Intervertebral_disc_IAF,IAF,Homo sapiens,,26.309775000000002,,-0.1662647755036239,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL23A,,,Level 4: Unmatched,0,0.0,4.0
P62753,40S ribosomal protein S6,RPS6,Intervertebral_disc_IAF,IAF,Homo sapiens,28.36508,27.41076,0.486939724415245,0.23480124065515803,-0.25213848376008696,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS6,,,Level 4: Unmatched,0,5.0,5.0
P62805,Histone H4,HIST1H4A,Intervertebral_disc_IAF,IAF,Homo sapiens,31.058083333333332,30.558049999999998,1.3848105964969935,1.3009155067852503,-0.0838950897117432,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HIST1H4A,,,Level 4: Unmatched,0,6.0,6.0
P62820;Q92928,Ras-related protein Rab-1A;Putative Ras-related protein Rab-1C,RAB1A;RAB1C,Intervertebral_disc_IAF,IAF,Homo sapiens,26.48715,25.502519999999997,-0.18933100083807836,-0.4707421466373608,-0.28141114579928245,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RAB1A;RAB1C,,,Level 4: Unmatched,0,4.0,5.0
P62826,GTP-binding nuclear protein Ran,RAN,Intervertebral_disc_IAF,IAF,Homo sapiens,26.466525,25.6181,-0.19701218011645302,-0.42658373422832285,-0.22957155411186983,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RAN,,,Level 4: Unmatched,0,4.0,3.0
P62829,60S ribosomal protein L23,RPL23,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.5759,,-1.2366171695304051,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL23,,,Level 4: Unmatched,0,0.0,1.0
P62851,40S ribosomal protein S25,RPS25,Intervertebral_disc_IAF,IAF,Homo sapiens,24.3979,,-0.9982671469093468,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS25,,,Level 4: Unmatched,0,1.0,0.0
P62857,40S ribosomal protein S28,RPS28,Intervertebral_disc_IAF,IAF,Homo sapiens,25.2885,,-0.6455877755560657,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPS28,,,Level 4: Unmatched,0,1.0,0.0
P62873,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GNB1,Intervertebral_disc_IAF,IAF,Homo sapiens,27.35852,25.379450000000002,0.13002788986344857,-0.5179743896405856,-0.6480022795040342,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GNB1,,,Level 4: Unmatched,0,5.0,6.0
P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,GNB2,Intervertebral_disc_IAF,IAF,Homo sapiens,27.32158,26.804100000000002,0.11668969647844048,0.01577088973986187,-0.10091880673857861,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GNB2,,,Level 4: Unmatched,0,5.0,3.0
P62888,60S ribosomal protein L30,RPL30,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.5483,,-0.4532284829399191,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL30,,,Level 4: Unmatched,0,0.0,2.0
P62899,60S ribosomal protein L31,RPL31,Intervertebral_disc_IAF,IAF,Homo sapiens,24.5472,,-0.9382895174286944,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL31,,,Level 4: Unmatched,0,1.0,0.0
P62906,60S ribosomal protein L10a,RPL10A,Intervertebral_disc_IAF,IAF,Homo sapiens,24.5233,24.914450000000002,-0.9478671569634922,-0.6984450379856433,0.24942211897784894,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL10A,,,Level 4: Unmatched,0,1.0,2.0
P62917,60S ribosomal protein L8,RPL8,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.5228,,-0.8529783074408918,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL8,,,Level 4: Unmatched,0,0.0,2.0
