Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Young_Original,Abundance_Old_Original,Compartment_Annotation,Matrisome_Category_Simplified
Schuler_2021_TA,Skeletal muscle,TA,16.600662512,16.600662512,16.358057074,16.358057074,Cma1,Cma1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P21844,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.572727816862591,1.4155579931761595,1.2209705232895174,,16.358057074,16.600662512,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.071001742,16.071001742,15.79696598,15.79696598,Mif,Mif,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P34884,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6413972737164647,0.906994971698345,0.6557929198147208,,15.79696598,16.071001742,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.05614336,16.05614336,15.782334576,15.782334576,Pgk1,Pgk1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P09411,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6409013686797295,0.8927284372064823,0.6410549531340535,,15.782334576,16.05614336,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.008227678,16.008227678,15.737879742,15.737879742,Col4a1,Col4a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P02463,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6333400545674802,0.846721359857541,0.5962763479990562,,15.737879742,16.008227678,Tibialis anterior (fast-twitch),Collagens
Schuler_2021_TA,Skeletal muscle,TA,14.903834524,14.903834524,14.56829957,14.56829957,Cfh,Cfh,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P06909,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.7757616573477552,-0.213680978978416,-0.5818220494825449,,14.56829957,14.903834524,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.513587636,15.513587636,15.897027522000002,15.897027522,Dpt,Dpt,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9QZZ6,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.7950656670666336,0.371784100857911,0.7565832248334524,,15.897027522,15.513587636,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,15.17613008,15.17613008,14.857562596,14.857562596,Pkm,Pkm,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P52480,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.7386908670789609,0.0477683458306336,-0.2904522780554715,,14.857562596,15.17613008,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.77900353,13.77900353,14.057968202,14.057968202,Lpl,Lpl,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P11152,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.566806607437726,-1.293707066167267,-1.0958702363608317,,14.057968202,13.77900353,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.583942772,15.583942772,15.969871632,15.969871632,Lama2,Lama2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q60675,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.8005036158673935,0.4393368111344197,0.8299578692669523,,15.969871632,15.583942772,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,14.196678756,14.196678756,13.82741548,13.82741548,Mbl2,Mbl2,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,P41317,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.8494518156907782,-0.8926689169175325,-1.3281021079551985,,13.82741548,14.196678756,Tibialis anterior (fast-twitch),ECM-affiliated Proteins
Schuler_2021_TA,Skeletal muscle,TA,14.884804296,14.884804296,15.224056422,15.224056422,Sparc,Sparc,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P07214,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6985235671891643,-0.2319531841317102,0.0787107767175722,,15.224056422,14.884804296,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,14.421151618,14.421151618,14.731643576,14.731643576,Vwa1,Vwa1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q8R2Z5,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6356879083653479,-0.6771373854082382,-0.4172883849131835,,14.731643576,14.421151618,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,14.265365586,14.265365586,14.56312385,14.56312385,Adck1,Adck1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9D0L4,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6078671372296975,-0.8267180597291994,-0.5870354650172723,,14.56312385,14.265365586,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.849244358,14.849244358,14.52583872,14.52583872,Serpinc1,Serpinc1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P32261,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.7492613405922265,-0.2660966784910225,-0.6245921481369773,,14.52583872,14.849244358,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,15.356193742,15.356193742,15.715475894,15.715475894,Hsd17b12,Hsd17b12,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O70503,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.7422854770628554,0.2206596098090478,0.5737093294584742,,15.715475894,15.356193742,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.073851996,15.073851996,15.416417182,15.416417182,Dpysl3,Dpysl3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q62188,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.7057619917986044,-0.0504357394558823,0.272472528600574,,15.416417182,15.073851996,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.349495126,14.349495126,14.644005462,14.644005462,C4b,C4b,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P01029,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6007710140188615,-0.7459396153336683,-0.5055647802672153,,14.644005462,14.349495126,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.471120582,15.471120582,15.19318792,15.19318792,Them6,Them6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q80ZW2,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.649911280966717,0.3310086186648422,0.0476174548492033,,15.19318792,15.471120582,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.33025035,13.33025035,12.93340784,12.93340784,Serac1,Serac1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q3U213,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.909707351689252,-1.724585254707789,-2.228620937903615,,12.93340784,13.33025035,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.690740792,13.690740792,13.93583192,13.93583192,Apoe,Apoe,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P08226,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4927991658282938,-1.3784540726733088,-1.2188960549778731,,13.93583192,13.690740792,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.252386956,16.252386956,16.030614848,16.030614848,Txn1,Txn1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P10639,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.5272108360144994,1.081155146867141,0.8911434870986107,,16.030614848,16.252386956,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.230876976,15.230876976,15.56301568,15.56301568,Mcam,Mcam,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8R2Y2,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6829820530414786,0.1003345323848904,0.4201387251569646,,15.56301568,15.230876976,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.70127896,14.70127896,15.001953514,15.001953514,Serpinb1a,Serpinb1a,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q9D154,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6142386926208658,-0.4081682347458826,-0.1450097396309244,,15.001953514,14.70127896,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,13.61878496,13.61878496,13.853981496,13.853981496,Man2b1,Man2b1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O09159,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4711813085503781,-1.4475437191179008,-1.3013426077291028,,13.853981496,13.61878496,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.325108218,16.325108218,16.111289872,16.111289872,Tpt1,Tpt1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P63028,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.5098333340681332,1.150979734269377,0.972406079237691,,16.111289872,16.325108218,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.655812796,15.655812796,16.007306782,16.007306782,Tgm2,Tgm2,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P21981,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.7252697718124828,0.5083440675319864,0.8676656650045186,,16.007306782,15.655812796,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,14.215049892,14.215049892,14.480878726,14.480878726,C8b,C8b,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8BH35,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5381072258856842,-0.8750295504374752,-0.6698795924270139,,14.480878726,14.215049892,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.21923417,15.21923417,14.945601836000002,14.945601836,Snca,Snca,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O55042,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6405158579970536,0.089155489244052,-0.2017718352414146,,14.945601836,15.21923417,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.340890469999998,15.34089047,15.077026526,15.077026526,Gstm5,Gstm5,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P48774,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6191737287960712,0.205965906428263,-0.0693899597742976,,15.077026526,15.34089047,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.081473214,15.081473214,14.80332065,14.80332065,Rbmxl1,Rbmxl1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q91VM5,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6503917262494691,-0.0431180941384438,-0.3450892761755823,,14.80332065,15.081473214,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.112725920000004,15.11272592,14.837015700000002,14.8370157,Bgn,Bgn,100.0,exact_gene,Proteoglycans,Core matrisome,LFQ,3.0,3.0,P28653,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.645055655392219,-0.0131102636685398,-0.3111488201398203,,14.8370157,15.11272592,Tibialis anterior (fast-twitch),Proteoglycans
Schuler_2021_TA,Skeletal muscle,TA,14.691422002,14.691422002,14.391321958,14.391321958,Igfbp5,Igfbp5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q07079,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6983429192092047,-0.4176325647982293,-0.7600886156220745,,14.391321958,14.691422002,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,14.488980278,14.488980278,14.764526439999996,14.76452644,Pecam1,Pecam1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q08481,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5593377940411601,-0.6120105151052112,-0.3841660301482614,,14.76452644,14.488980278,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.63283303,14.63283303,14.916181222,14.916181222,Entpd2,Entpd2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O55026,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5763837895726611,-0.4738877875997945,-0.2314067239272055,,14.916181222,14.63283303,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.16123769,15.16123769,14.891447228,14.891447228,Cnp,Cnp,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P16330,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6321220767702992,0.0334691579647359,-0.2563208592659477,,14.891447228,15.16123769,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.74201079,14.74201079,15.022673096,15.022673096,Tinagl1,Tinagl1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q99JR5,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5705156243958944,-0.3690588581252186,-0.1241392538488788,,15.022673096,14.74201079,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,15.10860608,15.10860608,15.41038861,15.41038861,Aoc3,Aoc3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O70423,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6166594156820449,-0.0170659998624942,0.2664000496185155,,15.41038861,15.10860608,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.645658514,15.645658514,15.978855114,15.978855114,Ctsh,Ctsh,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P49935,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6852933605459067,0.4985942566580245,0.8390067792958446,,15.978855114,15.645658514,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,16.184195906,16.184195906,15.984243028,15.984243028,Il1rap,Il1rap,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q61730,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.4795398456336922,1.015680321488353,0.8444339342708767,,15.984243028,16.184195906,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.914290228,15.914290228,15.69842831,15.69842831,Kars,Kars,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q99MN1,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.514298161706619,0.7565256797018797,0.5565375853812898,,15.69842831,15.914290228,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.785813428,13.785813428,13.99885312,13.99885312,Cyb5d2,Cyb5d2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q5SSH8,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4227726938928903,-1.2871684238909362,-1.1554158622516175,,13.99885312,13.785813428,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.560624014,16.560624014,16.39459752,16.39459752,Aspn,Aspn,100.0,exact_gene,Proteoglycans,Core matrisome,LFQ,3.0,3.0,Q99MQ4,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.4054169583769154,1.3771143313616097,1.2577770987654422,,16.39459752,16.560624014,Tibialis anterior (fast-twitch),Proteoglycans
Schuler_2021_TA,Skeletal muscle,TA,15.961773528,15.961773528,15.763885209999998,15.76388521,Nenf,Nenf,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CQ45,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.4750291630889611,0.8021175979361438,0.6224712176711081,,15.76388521,15.961773528,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.675545188,16.675545188,16.52203882,16.52203882,Pzp,Pzp,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q61838,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.3780627939030894,1.487457899908737,1.386146572613678,,16.52203882,16.675545188,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,13.929353054,13.929353054,14.140716094,14.140716094,Sparcl1,Sparcl1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P70663,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4191095187320851,-1.1493463497729022,-1.0125196792173394,,14.140716094,13.929353054,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,14.952206226,14.952206226,14.699085912,14.699085912,Itih4,Itih4,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,A6X935,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.5957008801948658,-0.1672360460770347,-0.4500831711983813,,14.699085912,14.952206226,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,14.293162738,14.293162738,14.52278458,14.52278458,Tgfbi,Tgfbi,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P82198,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4590016310800945,-0.8000281396703701,-0.6276685318905864,,14.52278458,14.293162738,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,13.662626246000002,13.662626246,13.852232946,13.852232946,Smc3,Smc3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CW03,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.3715759313936855,-1.4054487441141177,-1.3031038926775234,,13.852232946,13.662626246,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.089639944,13.089639944,13.239326278,13.239326278,Pltp,Pltp,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P55065,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.2843572997745026,-1.9556115304018784,-1.92047445064607,,13.239326278,13.089639944,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.05159714,15.05159714,15.317989564,15.317989564,Dlg1,Dlg1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q811D0,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5393385660140323,-0.0718041273957965,0.1733280476921443,,15.317989564,15.05159714,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.642847619999998,14.64284762,14.385155184,14.385155184,Gpc1,Gpc1,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,Q9QZF2,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.6056901228895779,-0.4642721044347753,-0.7663003031497524,,14.385155184,14.64284762,Tibialis anterior (fast-twitch),ECM-affiliated Proteins
Schuler_2021_TA,Skeletal muscle,TA,13.468895014,13.468895014,13.636168676,13.636168676,Lgmn,Lgmn,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O89017,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.3227823653662833,-1.591463163684102,-1.5207417907317942,,13.636168676,13.468895014,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.053841108,16.053841108,15.883990214,15.883990214,Hdgf,Hdgf,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P51859,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.4137725665084805,0.8905178898153224,0.7434509641898653,,15.883990214,16.053841108,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.462896986,15.462896986,15.744317782,15.744317782,Fga,Fga,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,E9PV24,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5721727850516047,0.3231125896099204,0.6027612771971559,,15.744317782,15.462896986,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,15.29758289,15.29758289,15.087386666,15.087386666,Clu,Clu,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q06890,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.5019196660321775,0.1643833785440636,-0.0589543653414547,,15.087386666,15.29758289,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.916121269999998,13.91612127,14.102135364,14.102135364,Lipe,Lipe,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P54310,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.3637267503699808,-1.162051077839855,-1.0513813983835822,,14.102135364,13.91612127,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.683827162,14.683827162,14.912801398,14.912801398,Hexb,Hexb,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P20060,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4575867314985508,-0.4249248828191397,-0.2348111636855852,,14.912801398,14.683827162,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.732695,15.732695,15.555274388,15.555274388,Gpt,Gpt,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8QZR5,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.4303110031977394,0.5821638559299716,0.4123410521816779,,15.555274388,15.732695,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,15.309620002,15.309620002,15.572350946,15.572350946,Nid1,Nid1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P10493,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.5313389080123745,0.1759410214644326,0.4295419812807914,,15.572350946,15.309620002,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,16.889602424,16.889602424,16.782830266,16.782830266,Car2,Car2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P00920,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.2759571707731811,1.6929886865466617,1.6488374013100389,,16.782830266,16.889602424,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,13.035640524,13.035640524,13.160088588,13.160088588,Klkb1,Klkb1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P26262,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.2292163380449565,-2.0074600148445714,-2.000289240468912,,13.160088588,13.035640524,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,14.963007546,14.963007546,14.74588382,14.74588382,Serpine2,Serpine2,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q07235,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,0.5170549792950699,-0.156864970388063,-0.4029444271086844,,14.74588382,14.963007546,Tibialis anterior (fast-twitch),ECM Regulators
Schuler_2021_TA,Skeletal muscle,TA,12.454202372,12.454202372,12.538969614,12.538969614,Papln,Papln,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9EPX2,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.142521065853203,-2.565737992244327,-2.625931915877414,,12.538969614,12.454202372,Tibialis anterior (fast-twitch),ECM Glycoproteins
Schuler_2021_TA,Skeletal muscle,TA,14.629050892,14.629050892,14.845098262,14.845098262,Ybx1,Ybx1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P62960,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.4293439151966037,-0.4775192733315508,-0.3030073916446185,,14.845098262,14.629050892,Tibialis anterior (fast-twitch),Non-ECM
Schuler_2021_TA,Skeletal muscle,TA,16.215311552,16.215311552,16.524271998,16.524271998,Anxa2,Anxa2,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,P07356,,Mus musculus,Schuler_2021,Skeletal_muscle_TA,Skeletal_muscle_TA,-0.6323418373160912,1.0455565514099951,1.388396015179546,,16.524271998,16.215311552,Tibialis anterior (fast-twitch),ECM-affiliated Proteins
