Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Young_Original,Abundance_Old_Original
LiDermis_2021,Skin dermis,Skin dermis,3.907652422396497,14.0079229630607,4.064440231372905,15.730866166840524,MFAP5,MFAP5,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,4.0,Q13361,Microfibrillar-associated protein 5,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3692782135919226,-0.46246096541564274,-0.09275353776790753,,4.064440231372905,3.907652422396497
LiDermis_2021,Skin dermis,Skin dermis,3.247677741699137,8.498355420851679,3.708322360913935,12.07122421233449,LAMB3,LAMB3,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q13751,Laminin subunit beta-3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4026221051412935,-0.5421510916030208,-0.16381484697459128,,3.708322360913935,3.247677741699137
LiDermis_2021,Skin dermis,Skin dermis,2.7467148313742413,5.7118702717467995,3.535452110718809,10.595170353158869,LAMC2,LAMC2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q13753,Laminin subunit gamma-2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.43862553079737404,-0.6026409841801176,-0.19831012879215448,,3.535452110718809,2.7467148313742413
LiDermis_2021,Skin dermis,Skin dermis,3.453720218178457,9.95653883231476,3.0416792284616645,7.234489591959466,COL4A6,COL4A6,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q14031,Collagen alpha-6(IV) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.30685747745997755,-0.5172720296771189,-0.2968397179383781,,3.0416792284616645,3.453720218178457
LiDermis_2021,Skin dermis,Skin dermis,2.977183976171286,6.87447628565513,3.477224436497707,10.136503478187056,NID2,NID2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q14112,Nidogen-2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4069452290906682,-0.5748124692865355,-0.20992913223300683,,3.4772244364977065,2.9771839761712866
LiDermis_2021,Skin dermis,Skin dermis,3.0755823405055285,7.43029046813661,3.4006472200499607,9.560799996538522,FGL2,FGL2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,3.0,Q14314,Fibroleukin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.387744189019177,-0.562931137623718,-0.22520968316174045,,3.4006472200499607,3.075582340505528
LiDermis_2021,Skin dermis,Skin dermis,3.0001076815114374,7.00059713537297,3.2548170119240716,8.545475141652144,ITIH4,ITIH4,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,1.0,5.0,Q14624,Inter-alpha-trypsin inhibitor heavy chain H4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3800236847517011,-0.5720444949616589,-0.25430927734372577,,3.254817011924072,3.000107681511438
LiDermis_2021,Skin dermis,Skin dermis,15.276207507361292,,3.0726367059160236,7.413095412559232,LTBP1,LTBP1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,5.0,Q14766,Latent-transforming growth factor beta-binding protein 1 {ECO:0000303|PubMed:8537398},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.987092429191724,0.9102607704117401,-0.2906623282027608,,3.0726367059160236,
LiDermis_2021,Skin dermis,Skin dermis,3.890919771591605,13.834863751844964,4.160113614185324,16.8780020705575,POSTN,POSTN,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q15063,Periostin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.38161315053636696,-0.46448138694557506,-0.07366245472250887,,4.160113614185324,3.8909197715916055
LiDermis_2021,Skin dermis,Skin dermis,3.3367667425164416,9.10338442965501,3.700910358791671,12.00424159393572,PCOLCE,PCOLCE,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q15113,Procollagen C-endopeptidase enhancer 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3920325153476731,-0.531393839961887,-0.1652938701249094,,3.7009103587916714,3.3367667425164407
LiDermis_2021,Skin dermis,Skin dermis,3.869364412065609,13.614863119752536,4.009224592528174,15.1026317689647,TGFBI,TGFBI,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q15582,Transforming growth factor-beta-induced protein ig-h3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.36742065111402117,-0.4670841372796119,-0.10377150656552253,,4.009224592528173,3.8693644120656097
LiDermis_2021,Skin dermis,Skin dermis,3.2473440283622192,8.49615858699394,3.5539991531348836,10.745198193814,CST6,CST6,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,1.0,2.0,Q15828,Cystatin-M,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3857239846140865,-0.5421913865699448,-0.19460917125722504,,3.5539991531348836,3.2473440283622192
LiDermis_2021,Skin dermis,Skin dermis,24.907466666666664,,24.907466666666664,,ADIPOQ,ADIPOQ,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,0.0,Q15848,Adiponectin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3520730185045678,2.0732088049293558,4.066354637321951,,,
LiDermis_2021,Skin dermis,Skin dermis,3.1520748521720865,7.889331027523094,3.4089030396829347,9.621407401961132,LAMA4,LAMA4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q16363,Laminin subunit alpha-4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.38025619868231214,-0.553694877377103,-0.22356228099420172,,3.4089030396829343,3.152074852172086
LiDermis_2021,Skin dermis,Skin dermis,2.9525190409294186,6.74099512740744,3.0831551256192142,7.474657865099828,ECM1,ECM1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,4.0,Q16610,Extracellular matrix protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.36640843997138817,-0.5777906923295029,-0.28856343697348663,,3.0831551256192142,2.952519040929418
LiDermis_2021,Skin dermis,Skin dermis,3.229782829891204,8.381267317431746,3.4733103597210766,10.106330744169153,LAMA3,LAMA3,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q16787,Laminin subunit alpha-3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.37879664381203687,-0.5443118529500763,-0.21071016414169583,,3.473310359721077,3.229782829891204
LiDermis_2021,Skin dermis,Skin dermis,3.702424487777132,12.017896895096602,13.017762243888567,,C17orf58,C17orf58,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,2.0,0.0,Q2M2W7,UPF0450 protein C17orf58,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.37429664956899,-0.4872416736538907,1.693831289155815,,,3.702424487777132
LiDermis_2021,Skin dermis,Skin dermis,3.207205677469652,8.23559991735271,3.4906489976262662,10.240614468969053,COL28A1,COL28A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q2UY09,Collagen alpha-1(XXVIII) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3831768246699815,-0.5470379819638804,-0.2072503369001832,,3.4906489976262667,3.207205677469651
LiDermis_2021,Skin dermis,Skin dermis,2.1929312739537927,3.57233552290834,3.375096278746885,9.375408820560128,P3H1,LEPRE1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,1.0,5.0,Q32P28,Prolyl 3-hydroxylase 1 {ECO:0000312|HGNC:HGNC:19316},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4817985352121156,-0.6695088245110523,-0.23030822915191954,,3.3750962787468857,2.192931273953793
LiDermis_2021,Skin dermis,Skin dermis,29.70483333333333,,3.026132566372489,7.146230104578606,FNDC1,FNDC1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,5.0,Q4ZHG4,Fibronectin type III domain-containing protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.575528651353516,2.652477625711736,-0.2999419665293485,,3.0261325663724903,
LiDermis_2021,Skin dermis,Skin dermis,28.351133333333337,,3.7644240547013155,12.589533759358876,FBLN7,FBLN7,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,4.0,Q53RD9,Fibulin-7,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.345962832985591,2.489022076620268,-0.15262007091882732,,3.764424054701315,
LiDermis_2021,Skin dermis,Skin dermis,3.2147424838472083,,3.2147424838472083,8.283974009411324,VWA2,VWA2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,2.0,Q5GFL6,von Willebrand factor A domain-containing protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3520730185045678,-0.5461279333380109,-0.26230592302542577,,3.2147424838472083,
LiDermis_2021,Skin dermis,Skin dermis,13.613167542810308,,2.203818187794708,3.6069699504007926,FREM1,FREM1,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q5H8C1,FRAS1-related extracellular matrix protein 1 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.8999381088552515,0.7094532720245512,-0.46403015521223084,,2.2038181877947083,
LiDermis_2021,Skin dermis,Skin dermis,17.295895843766115,,2.9383493820021584,6.665337860035327,FREM2,FREM2,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q5SZK8,FRAS1-related extracellular matrix protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,1.223460114225024,1.154132578065345,-0.3174586050503185,,2.9383493820021584,
LiDermis_2021,Skin dermis,Skin dermis,3.156498685710174,7.9166308196635855,3.475369012393335,10.122190227648762,VWA1,VWA1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q6PCB0,von Willebrand factor A domain-containing protein 1 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3870644264078305,-0.5531607116534881,-0.21029937163104767,,3.4753690123933345,3.156498685710174
LiDermis_2021,Skin dermis,Skin dermis,2.5259287003602324,4.7594406288787745,2.9715378571205484,6.843719027117598,CSPG4,CSPG4,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,2.0,5.0,Q6UVK1,Chondroitin sulfate proteoglycan 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.40097218053014666,-0.6293003018108155,-0.3108360323345863,,2.9715378571205484,2.525928700360234
LiDermis_2021,Skin dermis,Skin dermis,27.53025000000001,,2.9909469866096643,6.949956611455178,PLXDC2,PLXDC2,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,5.0,Q6UX71,Plexin domain-containing protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.3407606808082577,2.389902673510248,-0.3069630501944846,,2.9909469866096643,
LiDermis_2021,Skin dermis,Skin dermis,2.6863707697128802,5.43692103069029,2.7305436236251808,5.6370568126176535,VIT,VIT,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,3.0,Q6UXI7,Vitrin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3569203505394246,-0.6099273635354159,-0.35892507016178277,,2.730543623625181,2.68637076971288
LiDermis_2021,Skin dermis,Skin dermis,9.392339456928122,,2.4378038019915813,4.41816302165228,NPNT,NPNT,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,1.0,Q6UXI9,Nephronectin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.41108671608393027,0.19979989801364398,-0.41733964777173005,,2.4378038019915813,
LiDermis_2021,Skin dermis,Skin dermis,11.139264371595294,,2.666807638229834,5.35022468367629,ADAMTSL4,ADAMTSL4,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,1.0,Q6UY14,ADAMTS-like protein 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.577656607276856,0.410736273243377,-0.37164322597894006,,2.6668076382298342,
LiDermis_2021,Skin dermis,Skin dermis,2.591103888323427,5.02559575345145,3.3530868677835244,9.218325322471596,CD109,CD109,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,2.0,5.0,Q6YHK3,CD109 antigen,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4356896332174342,-0.6214305772517081,-0.23470008277024149,,3.3530868677835244,2.5911038883234263
LiDermis_2021,Skin dermis,Skin dermis,13.027235646609984,,2.9875269999423235,6.931133128944604,THSD4,THSD4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,3.0,Q6ZMP0,Thrombospondin type-1 domain-containing protein 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.7496398443374095,0.6387036082706699,-0.3076454892131652,,2.987526999942323,
LiDermis_2021,Skin dermis,Skin dermis,2.722866328218794,5.60183155222109,2.41208860726546,4.32244304743274,FBN3,FBN3,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,1.0,Q75N90,Fibrillin-3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.31796965707159963,-0.6055206252957882,-0.4224709696045487,,2.41208860726546,2.722866328218794
LiDermis_2021,Skin dermis,Skin dermis,3.1514715335972223,7.88561438808226,3.3510776424472315,9.204104279496578,PODN,PODN,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q7Z5L7,Podocan,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.37397690290612184,-0.5537677264344506,-0.23510101233523129,,3.3510776424472315,3.1514715335972228
LiDermis_2021,Skin dermis,Skin dermis,3.4621701008607815,10.02089971289611,3.5504150988395433,10.716056080087457,ABI3BP,ABI3BP,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q7Z7G0,Target of Nesh-SH3 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.36175663112483397,-0.5162517296005896,-0.19532434904419335,,3.550415098839543,3.4621701008607833
LiDermis_2021,Skin dermis,Skin dermis,16.562148580820825,,2.8069400772303723,5.997987449710241,ITIH5,ITIH5,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q86UX2,Inter-alpha-trypsin inhibitor heavy chain H5,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,1.1573622323389812,1.0655346156223484,-0.34368058943708385,,2.8069400772303728,
LiDermis_2021,Skin dermis,Skin dermis,25.791500000000003,,2.9576467096566605,6.7685573499277,ANGPTL5,ANGPTL5,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q86XS5,Angiopoietin-related protein 5,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.1536122322888067,2.1799533967260327,-0.3136079323347035,,2.9576467096566597,
LiDermis_2021,Skin dermis,Skin dermis,17.532683830849415,,2.4238793388596775,4.3661200803213935,FRAS1,FRAS1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,3.0,Q86XX4,Extracellular matrix organizing protein FRAS1 {ECO:0000250|UniProtKB:Q80T14},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,1.3058998208282417,1.1827240757730826,-0.42011819572518716,,2.4238793388596784,
LiDermis_2021,Skin dermis,Skin dermis,3.016533406116805,7.09220801731893,3.5759429219617367,10.925211282184662,AEBP1,AEBP1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q8IUX7,Adipocyte enhancer-binding protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.41346012453449493,-0.5700611339255389,-0.1902304161564061,,3.575942921961736,3.016533406116805
LiDermis_2021,Skin dermis,Skin dermis,13.807308241972464,,3.123216483944926,7.713283498409343,P3H3,LEPREL2,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q8IVL6,Prolyl 3-hydroxylase 3 {ECO:0000312|HGNC:HGNC:19318},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.820351573867424,0.7328952270977225,-0.2805694192412281,,3.1232164839449266,
LiDermis_2021,Skin dermis,Skin dermis,3.1466627564421206,7.856046249646511,2.9815923737398204,6.898574873473,SBSPON,SBSPON,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,1.0,Q8IVN8,Somatomedin-B and thrombospondin type-1 domain-containing protein,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3339589307060405,-0.5543483730403054,-0.3088297103449456,,2.981592373739821,3.146662756442121
LiDermis_2021,Skin dermis,Skin dermis,2.9309074466953122,,2.9309074466953122,6.625899121831639,SERPINA12,SERPINA12,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q8IW75,Serpin A12,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3520730185045678,-0.5804002328497643,-0.31894360119851617,,2.930907446695312,
LiDermis_2021,Skin dermis,Skin dermis,13.925985775150057,,3.0911253584645113,7.521606053231659,LTBP4,LTBP4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,4.0,Q8N2S1,Latent-transforming growth factor beta-binding protein 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.8368962542364197,0.7472252125822201,-0.28697302203604197,,3.091125358464511,
LiDermis_2021,Skin dermis,Skin dermis,2.7106167816080937,,2.7106167816080937,5.54601442524714,ADAMTSL1,ADAMTSL1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,1.0,Q8N6G6,ADAMTS-like protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3520730185045678,-0.606999724333517,-0.36290135891208886,,2.7106167816080937,
LiDermis_2021,Skin dermis,Skin dermis,2.2773404746459898,,2.2773404746459898,3.847834591044216,HMCN2,HMCN2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,5.0,Q8NDA2,Hemicentin-2 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3520730185045678,-0.6593166458543964,-0.4493591982260287,,2.2773404746459898,
LiDermis_2021,Skin dermis,Skin dermis,24.6322125,,1.8991573122062988,2.72995263952041,SNED1,SNED1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,1.0,Q8TER0,"Sushi, nidogen and EGF-like domain-containing protein 1 {ECO:0000305}",Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.1425510979434526,2.0399726219108034,-0.5248235117923559,,1.8991573122062984,
LiDermis_2021,Skin dermis,Skin dermis,2.9687057939038546,6.8283366223736905,2.6950062610876713,5.47556583533678,TSPEAR,TSPEAR,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,4.0,Q8WU66,Thrombospondin-type laminin G domain and EAR repeat-containing protein,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.32203845211727383,-0.5758361864600751,-0.36601635009225436,,2.6950062610876713,2.9687057939038546
LiDermis_2021,Skin dermis,Skin dermis,3.319623602682857,8.98403922813957,3.124365225497659,7.720224186864726,PXDN,PXDN,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q92626,Peroxidasin homolog {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3306462347906814,-0.5334638269122086,-0.2803401943540521,,3.1243652254976593,3.3196236026828574
LiDermis_2021,Skin dermis,Skin dermis,3.3863319004201777,9.456527339642683,2.8546275175061138,6.23316728271556,HTRA1,HTRA1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,2.0,4.0,Q92743,Serine protease HTRA1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.29372615023361337,-0.5254089835675895,-0.3341648301342938,,2.854627517506115,3.3863319004201764
LiDermis_2021,Skin dermis,Skin dermis,2.7519246157286363,5.73615163961397,33.348333333333336,,PRG4,PRG4,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,2.0,0.0,Q92954,Proteoglycan 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-3.7095864909840586,-0.6020119170586758,5.7506818950339404,,,2.751924615728635
LiDermis_2021,Skin dermis,Skin dermis,3.437088616505598,9.830955495641746,3.3041617272130743,8.877608080476957,CTHRC1,CTHRC1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q96CG8,Collagen triple helix repeat-containing protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.33748621435465326,-0.5192802498024849,-0.2444628181746075,,3.3041617272130743,3.437088616505599
LiDermis_2021,Skin dermis,Skin dermis,9.269092291136019,,3.513548892046616,10.42046028156957,S100A16,S100A16,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q96FQ6,Protein S100-A16,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.27951465187336644,0.1849181419683493,-0.2026807923386941,,3.513548892046616,
LiDermis_2021,Skin dermis,Skin dermis,2.728272420056813,5.62661645793895,2.6120597251446505,5.113759177153855,SFRP2,SFRP2,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,1.0,4.0,Q96HF1,Secreted frizzled-related protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.33932035552238493,-0.6048678545860133,-0.3825678627435955,,2.6120597251446505,2.7282724200568125
LiDermis_2021,Skin dermis,Skin dermis,14.49468917918026,,2.5183458021404395,4.729248053895439,NGLY1,NGLY1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,2.0,Q96IV0,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.9621575047762603,0.8158945833260659,-0.40126794665398957,,2.51834580214044,
LiDermis_2021,Skin dermis,Skin dermis,2.986583177259261,6.9259462147965,3.430900255102122,9.78459620384326,COL21A1,COL21A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q96P44,Collagen alpha-1(XXI) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4008303935507367,-0.573677541625417,-0.21917286092782234,,3.4309002551021215,2.98658317725926
LiDermis_2021,Skin dermis,Skin dermis,12.447167927265893,,3.417994014710203,9.6885482835902,SERPINB12,SERPINB12,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,5.0,Q96P63,Serpin B12,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.638748268286616,0.5686620277316846,-0.22174822828583762,,3.4179940147102035,
LiDermis_2021,Skin dermis,Skin dermis,2.333921663815566,4.041739799963823,3.2778560770298064,8.69913492045971,HMCN1,HMCN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q96RW7,Hemicentin-1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4556561722908578,-0.6524846229955936,-0.24971196205819543,,3.2778560770298077,2.3339216638155658
LiDermis_2021,Skin dermis,Skin dermis,29.835933333333333,,2.5911650357929226,5.02585114889569,HAPLN3,HAPLN3,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,0.0,2.0,Q96S86,Hyaluronan and proteoglycan link protein 3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.6376463782343356,2.668307589873583,-0.38673727996179663,,2.591165035792923,
LiDermis_2021,Skin dermis,Skin dermis,26.11,,26.11,,MMP19,MMP19,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,0.0,Q99542,Matrix metalloproteinase-19,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3520730185045678,2.2184113950902438,4.306313370426836,,,
LiDermis_2021,Skin dermis,Skin dermis,26.4597,,3.7171959322195605,12.151869028999268,S100A13,S100A13,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q99584,Protein S100-A13,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,2.1435879759034813,2.260636707579929,-0.16204417595068588,,3.71719593221956,
LiDermis_2021,Skin dermis,Skin dermis,3.5989123339150164,11.1165942337429,3.809386066412795,13.01972422919902,COL12A1,COL12A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q99715,Collagen alpha-1(XII) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3751694674697606,-0.4997404813270626,-0.14364815548906765,,3.809386066412796,3.598912333915016
LiDermis_2021,Skin dermis,Skin dermis,3.124058471855907,7.7183702426227,3.2054858810588094,8.22459697643242,OMD,OMD,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,1.0,4.0,Q99983,Osteomodulin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3610084993301504,-0.557077778188314,-0.2641530258178301,,3.2054858810588103,3.1240584718559083
