Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Old_log2,Abundance_Young_log2
LiDermis_2021,Skin dermis,Skin dermis,8.498355420851679,8.498355420851679,12.07122421233449,12.07122421233449,LAMB3,LAMB3,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q13751,Laminin subunit beta-3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.1403048842164396,-0.4401703738572085,0.7001345103592311,,8.498355420851679,3.7083223609139355
LiDermis_2021,Skin dermis,Skin dermis,5.7118702717468,5.7118702717468,10.595170353158869,10.595170353158869,LAMC2,LAMC2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q13753,Laminin subunit gamma-2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.4670393055935766,-1.1956783998408662,0.2713609057527104,,5.7118702717468,3.535452110718809
LiDermis_2021,Skin dermis,Skin dermis,9.95653883231476,9.95653883231476,7.234489591959466,7.234489591959466,COL4A6,COL4A6,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q14031,Collagen alpha-6(IV) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.6600624667648474,-0.0448087581419824,-0.7048712249068299,,9.95653883231476,7.234489591959466
LiDermis_2021,Skin dermis,Skin dermis,6.87447628565513,6.87447628565513,10.136503478187056,10.136503478187056,NID2,NID2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q14112,Nidogen-2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.0185819713819924,-0.8804575651463864,0.1381244062356059,,6.87447628565513,3.4772244364977065
LiDermis_2021,Skin dermis,Skin dermis,7.43029046813661,7.43029046813661,9.560799996538522,9.560799996538522,FGL2,FGL2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,3.0,Q14314,Fibroleukin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.7006483703419117,-0.7297580087697098,-0.0291096384277979,,7.43029046813661,9.560799996538522
LiDermis_2021,Skin dermis,Skin dermis,7.00059713537297,7.00059713537297,8.545475141652144,8.545475141652144,ITIH4,ITIH4,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,1.0,5.0,Q14624,Inter-alpha-trypsin inhibitor heavy chain H4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.5222143202015489,-0.8462620431511174,-0.3240477229495685,,7.00059713537297,8.545475141652144
LiDermis_2021,Skin dermis,Skin dermis,,,7.413095412559232,7.413095412559232,LTBP1,LTBP1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,5.0,Q14766,Latent-transforming growth factor beta-binding protein 1 {ECO:0000303|PubMed:8537398},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.6529886590870175,,,7.413095412559232
LiDermis_2021,Skin dermis,Skin dermis,13.834863751844964,13.834863751844964,16.8780020705575,16.8780020705575,POSTN,POSTN,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q15063,Periostin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.0897051730042555,1.006733039961176,2.0964382129654315,,3.8909197715916055,4.160113614185324
LiDermis_2021,Skin dermis,Skin dermis,9.10338442965501,9.10338442965501,12.00424159393572,12.00424159393572,PCOLCE,PCOLCE,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q15113,Procollagen C-endopeptidase enhancer 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.956804024080274,-0.2761270548929238,0.6806769691873501,,9.10338442965501,3.7009103587916714
LiDermis_2021,Skin dermis,Skin dermis,13.614863119752536,13.614863119752536,15.1026317689647,15.1026317689647,TGFBI,TGFBI,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q15582,Transforming growth factor-beta-induced protein ig-h3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.6336336331977275,0.9470836126815438,1.580717245879271,,3.8693644120656097,4.009224592528173
LiDermis_2021,Skin dermis,Skin dermis,8.49615858699394,8.49615858699394,10.745198193814,10.745198193814,CST6,CST6,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,1.0,2.0,Q15828,Cystatin-M,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.7557079643937545,-0.4407660079706028,0.3149419564231517,,8.49615858699394,3.5539991531348836
LiDermis_2021,Skin dermis,Skin dermis,,,,,ADIPOQ,ADIPOQ,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,0.0,Q15848,Adiponectin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,,,,
LiDermis_2021,Skin dermis,Skin dermis,7.889331027523094,7.889331027523094,9.621407401961132,9.621407401961132,LAMA4,LAMA4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q16363,Laminin subunit alpha-4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.593792963275022,-0.6052969733394924,-0.0115040100644704,,7.889331027523094,9.621407401961132
LiDermis_2021,Skin dermis,Skin dermis,6.74099512740744,6.74099512740744,7.474657865099828,7.474657865099828,ECM1,ECM1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,4.0,Q16610,Extracellular matrix protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.2815431070337587,-0.9166487095370608,-0.6351056025033022,,6.74099512740744,7.474657865099828
LiDermis_2021,Skin dermis,Skin dermis,8.381267317431746,8.381267317431746,10.106330744169153,10.106330744169153,LAMA3,LAMA3,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q16787,Laminin subunit alpha-3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.6012764571000012,-0.4719168204188852,0.1293596366811159,,8.381267317431746,3.473310359721077
LiDermis_2021,Skin dermis,Skin dermis,12.017896895096602,12.017896895096602,,,C17orf58,C17orf58,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,2.0,0.0,Q2M2W7,UPF0450 protein C17orf58,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,0.5140933990642352,,,3.7024244877771317,
LiDermis_2021,Skin dermis,Skin dermis,8.23559991735271,8.23559991735271,10.240614468969053,10.240614468969053,COL28A1,COL28A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q2UY09,Collagen alpha-1(XXVIII) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.6797792923540439,-0.5114120568888292,0.1683672354652146,,8.23559991735271,3.4906489976262667
LiDermis_2021,Skin dermis,Skin dermis,3.57233552290834,3.57233552290834,9.375408820560128,9.375408820560128,P3H1,LEPRE1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,1.0,5.0,Q32P28,Prolyl 3-hydroxylase 1 {ECO:0000312|HGNC:HGNC:19316},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.6928135771549488,-1.7757768350102203,-0.0829632578552716,,3.57233552290834,9.375408820560128
LiDermis_2021,Skin dermis,Skin dermis,,,7.146230104578606,7.146230104578606,FNDC1,FNDC1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,5.0,Q4ZHG4,Fibronectin type III domain-containing protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.730509407626091,,,7.146230104578606
LiDermis_2021,Skin dermis,Skin dermis,,,12.589533759358876,12.589533759358876,FBLN7,FBLN7,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,4.0,Q53RD9,Fibulin-7,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,0.8506963962945714,,,3.764424054701315
LiDermis_2021,Skin dermis,Skin dermis,,,8.283974009411324,8.283974009411324,VWA2,VWA2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,2.0,Q5GFL6,von Willebrand factor A domain-containing protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.4000102512696427,,,8.283974009411324
LiDermis_2021,Skin dermis,Skin dermis,,,3.6069699504007926,3.6069699504007926,FREM1,FREM1,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q5H8C1,FRAS1-related extracellular matrix protein 1 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.7586164272402676,,,3.6069699504007926
LiDermis_2021,Skin dermis,Skin dermis,,,6.665337860035327,6.665337860035327,FREM2,FREM2,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q5SZK8,FRAS1-related extracellular matrix protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.8702020752332894,,,6.665337860035327
LiDermis_2021,Skin dermis,Skin dermis,7.9166308196635855,7.9166308196635855,10.122190227648762,10.122190227648762,VWA1,VWA1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q6PCB0,von Willebrand factor A domain-containing protein 1 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.7318617006019243,-0.5978950993060161,0.1339666012959081,,7.9166308196635855,3.4753690123933345
LiDermis_2021,Skin dermis,Skin dermis,4.759440628878775,4.759440628878775,6.843719027117598,6.843719027117598,CSPG4,CSPG4,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,2.0,5.0,Q6UVK1,Chondroitin sulfate proteoglycan 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.6355287202343834,-1.4539134884444045,-0.8183847682100208,,4.759440628878775,6.843719027117598
LiDermis_2021,Skin dermis,Skin dermis,,,6.949956611455178,6.949956611455178,PLXDC2,PLXDC2,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,5.0,Q6UX71,Plexin domain-containing protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.7875241924268619,,,6.949956611455178
LiDermis_2021,Skin dermis,Skin dermis,5.43692103069029,5.43692103069029,5.6370568126176535,5.6370568126176535,VIT,VIT,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,3.0,Q6UXI7,Vitrin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.1013224495208338,-1.270226207290347,-1.1689037577695132,,5.43692103069029,5.6370568126176535
LiDermis_2021,Skin dermis,Skin dermis,,,4.41816302165228,4.41816302165228,NPNT,NPNT,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,1.0,Q6UXI9,Nephronectin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.5229758542149774,,,4.41816302165228
LiDermis_2021,Skin dermis,Skin dermis,,,5.35022468367629,5.35022468367629,ADAMTSL4,ADAMTSL4,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,1.0,Q6UY14,ADAMTS-like protein 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.2522245966932628,,,5.35022468367629
LiDermis_2021,Skin dermis,Skin dermis,5.02559575345145,5.02559575345145,9.218325322471596,9.218325322471596,CD109,CD109,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,2.0,5.0,Q6YHK3,CD109 antigen,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.2531561748053923,-1.3817500560155858,-0.1285938812101933,,5.02559575345145,9.218325322471596
LiDermis_2021,Skin dermis,Skin dermis,,,6.931133128944604,6.931133128944604,THSD4,THSD4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,3.0,Q6ZMP0,Thrombospondin type-1 domain-containing protein 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.7929921585157241,,,6.931133128944604
LiDermis_2021,Skin dermis,Skin dermis,5.60183155222109,5.60183155222109,4.32244304743274,4.32244304743274,FBN3,FBN3,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,1.0,Q75N90,Fibrillin-3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.3252676811337089,-1.2255135259305725,-1.5507812070642817,,5.60183155222109,4.32244304743274
LiDermis_2021,Skin dermis,Skin dermis,7.88561438808226,7.88561438808226,9.204104279496578,9.204104279496578,PODN,PODN,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q7Z5L7,Podocan,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.4735797757669841,-0.6063046768717146,-0.1327249011047305,,7.88561438808226,9.204104279496578
LiDermis_2021,Skin dermis,Skin dermis,10.02089971289611,10.02089971289611,10.716056080087457,10.716056080087457,ABI3BP,ABI3BP,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q7Z7G0,Target of Nesh-SH3 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3338349687770039,-0.0273584007072025,0.3064765680698014,,3.4621701008607833,3.550415098839543
LiDermis_2021,Skin dermis,Skin dermis,,,5.997987449710241,5.997987449710241,ITIH5,ITIH5,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q86UX2,Inter-alpha-trypsin inhibitor heavy chain H5,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.0640583083185364,,,5.997987449710241
LiDermis_2021,Skin dermis,Skin dermis,,,6.7685573499277,6.7685573499277,ANGPTL5,ANGPTL5,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q86XS5,Angiopoietin-related protein 5,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.8402182149075441,,,6.7685573499277
LiDermis_2021,Skin dermis,Skin dermis,,,4.3661200803213935,4.3661200803213935,FRAS1,FRAS1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,3.0,Q86XX4,Extracellular matrix organizing protein FRAS1 {ECO:0000250|UniProtKB:Q80T14},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.5380936220457748,,,4.3661200803213935
LiDermis_2021,Skin dermis,Skin dermis,7.09220801731893,7.09220801731893,10.925211282184662,10.925211282184662,AEBP1,AEBP1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q8IUX7,Adipocyte enhancer-binding protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.1886566260272555,-0.8214233116043701,0.3672333144228855,,7.09220801731893,3.5759429219617362
LiDermis_2021,Skin dermis,Skin dermis,,,7.713283498409343,7.713283498409343,P3H3,LEPREL2,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q8IVL6,Prolyl 3-hydroxylase 3 {ECO:0000312|HGNC:HGNC:19318},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.565788096025064,,,7.713283498409343
LiDermis_2021,Skin dermis,Skin dermis,7.856046249646511,7.856046249646511,6.898574873473,6.898574873473,SBSPON,SBSPON,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,1.0,Q8IVN8,Somatomedin-B and thrombospondin type-1 domain-containing protein,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.1881283152635365,-0.6143215743989742,-0.8024498896625107,,7.856046249646511,6.898574873473
LiDermis_2021,Skin dermis,Skin dermis,,,6.625899121831639,6.625899121831639,SERPINA12,SERPINA12,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q8IW75,Serpin A12,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.8816584931923008,,,6.625899121831639
LiDermis_2021,Skin dermis,Skin dermis,,,7.521606053231659,7.521606053231659,LTBP4,LTBP4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,4.0,Q8N2S1,Latent-transforming growth factor beta-binding protein 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.6214677913015665,,,7.521606053231659
LiDermis_2021,Skin dermis,Skin dermis,,,5.54601442524714,5.54601442524714,ADAMTSL1,ADAMTSL1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,1.0,Q8N6G6,ADAMTS-like protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.19535033515026,,,5.54601442524714
LiDermis_2021,Skin dermis,Skin dermis,,,3.847834591044216,3.847834591044216,HMCN2,HMCN2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,5.0,Q8NDA2,Hemicentin-2 {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.6886485195322012,,,3.847834591044216
LiDermis_2021,Skin dermis,Skin dermis,,,2.72995263952041,2.72995263952041,SNED1,SNED1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,0.0,1.0,Q8TER0,"Sushi, nidogen and EGF-like domain-containing protein 1 {ECO:0000305}",Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-2.013378048132963,,,2.72995263952041
LiDermis_2021,Skin dermis,Skin dermis,6.8283366223736905,6.8283366223736905,5.47556583533678,5.47556583533678,TSPEAR,TSPEAR,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,4.0,Q8WU66,Thrombospondin-type laminin G domain and EAR repeat-containing protein,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.3228471443754894,-0.8929675496106888,-1.2158146939861785,,6.8283366223736905,5.47556583533678
LiDermis_2021,Skin dermis,Skin dermis,8.98403922813957,8.98403922813957,7.720224186864726,7.720224186864726,PXDN,PXDN,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q92626,Peroxidasin homolog {ECO:0000305},Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.2552864450772277,-0.3084854751904504,-0.5637719202676782,,8.98403922813957,7.720224186864726
LiDermis_2021,Skin dermis,Skin dermis,9.456527339642683,9.456527339642683,6.23316728271556,6.23316728271556,HTRA1,HTRA1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,2.0,4.0,Q92743,Serine protease HTRA1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.815363395179568,-0.1803783648628987,-0.9957417600424668,,9.456527339642683,6.23316728271556
LiDermis_2021,Skin dermis,Skin dermis,5.73615163961397,5.73615163961397,,,PRG4,PRG4,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,2.0,0.0,Q92954,Proteoglycan 4,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,-1.1890949201796157,,,5.73615163961397,
LiDermis_2021,Skin dermis,Skin dermis,9.830955495641746,9.830955495641746,8.877608080476957,8.877608080476957,CTHRC1,CTHRC1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,2.0,5.0,Q96CG8,Collagen triple helix repeat-containing protein 1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.1487090712146656,-0.0788585426228896,-0.2275676138375552,,9.830955495641746,8.877608080476957
LiDermis_2021,Skin dermis,Skin dermis,,,10.42046028156957,10.42046028156957,S100A16,S100A16,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,0.0,4.0,Q96FQ6,Protein S100-A16,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,0.2206100021249491,,,3.5135488920466162
LiDermis_2021,Skin dermis,Skin dermis,5.62661645793895,5.62661645793895,5.113759177153855,5.113759177153855,SFRP2,SFRP2,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,1.0,4.0,Q96HF1,Secreted frizzled-related protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.1021210951188682,-1.2187935205506382,-1.3209146156695064,,5.62661645793895,5.113759177153855
LiDermis_2021,Skin dermis,Skin dermis,,,4.729248053895439,4.729248053895439,NGLY1,NGLY1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,2.0,Q96IV0,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.432609876181811,,,4.729248053895439
LiDermis_2021,Skin dermis,Skin dermis,6.9259462147965,6.9259462147965,9.78459620384326,9.78459620384326,COL21A1,COL21A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,1.0,5.0,Q96P44,Collagen alpha-1(XXI) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.902402490954284,-0.8665023698080561,0.0359001211462279,,6.9259462147965,9.78459620384326
LiDermis_2021,Skin dermis,Skin dermis,,,9.6885482835902,9.6885482835902,SERPINB12,SERPINB12,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,5.0,Q96P63,Serpin B12,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,0.007999504426954,,,9.6885482835902
LiDermis_2021,Skin dermis,Skin dermis,4.041739799963823,4.041739799963823,8.69913492045971,8.69913492045971,HMCN1,HMCN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q96RW7,Hemicentin-1,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-1.369094210351088,-1.648505853910466,-0.2794116435593777,,4.041739799963823,8.69913492045971
LiDermis_2021,Skin dermis,Skin dermis,,,5.02585114889569,5.02585114889569,HAPLN3,HAPLN3,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,0.0,2.0,Q96S86,Hyaluronan and proteoglycan link protein 3,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-1.3464507042856473,,,5.02585114889569
LiDermis_2021,Skin dermis,Skin dermis,,,,,MMP19,MMP19,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS,0.0,0.0,Q99542,Matrix metalloproteinase-19,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,,,,
LiDermis_2021,Skin dermis,Skin dermis,,,12.151869028999268,12.151869028999268,S100A13,S100A13,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q99584,Protein S100-A13,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,0.7235607346255333,,,3.7171959322195596
LiDermis_2021,Skin dermis,Skin dermis,11.1165942337429,11.1165942337429,13.01972422919902,13.01972422919902,COL12A1,COL12A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q99715,Collagen alpha-1(XII) chain,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.7059403653798577,0.269720521386457,0.9756608867663148,,3.598912333915016,3.809386066412796
LiDermis_2021,Skin dermis,Skin dermis,7.7183702426227,7.7183702426227,8.22459697643242,8.22459697643242,OMD,OMD,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,1.0,4.0,Q99983,Osteomodulin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.2343916075009019,-0.6516500806446598,-0.4172584731437578,,7.7183702426227,8.22459697643242
LiDermis_2021,Skin dermis,Skin dermis,,,9.782349281852778,9.782349281852778,C1QTNF7,C1QTNF7,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q9BXJ2,Complement C1q tumor necrosis factor-related protein 7,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,0.0352474208161285,,,9.782349281852778
LiDermis_2021,Skin dermis,Skin dermis,,,7.937511884276276,7.937511884276276,C1QTNF2,C1QTNF2,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS,0.0,3.0,Q9BXJ5,Complement C1q tumor necrosis factor-related protein 2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,,,-0.5006527944467307,,,7.937511884276276
LiDermis_2021,Skin dermis,Skin dermis,13.265904867938536,13.265904867938536,13.68967063393074,13.68967063393074,ASPN,ASPN,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q9BXN1,Asporin,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.3178016994808303,0.8524695214981064,1.1702712209789368,,3.834499352994184,3.8767301435983144
LiDermis_2021,Skin dermis,Skin dermis,7.093505055763044,7.093505055763044,8.882433200056287,8.882433200056287,EMILIN2,EMILIN2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,4.0,Q9BXX0,EMILIN-2,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,-0.5949056595900762,-0.821071641704083,-0.2261659821140067,,7.093505055763044,8.882433200056287
LiDermis_2021,Skin dermis,Skin dermis,12.900411979964966,12.900411979964966,10.496762316825482,10.496762316825482,TINAGL1,TINAGL1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS,3.0,5.0,Q9GZM7,Tubulointerstitial nephritis antigen-like,Homo sapiens,LiDermis_2021,Skin dermis,Skin dermis,0.510597637759915,0.7533723451170724,0.2427747073571574,,3.7970557370192015,3.5231557258732717
