Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
P19827,Inter-alpha-trypsin inhibitor heavy chain H1,ITIH1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.957258333333332,31.39708333333333,0.15773975287144287,1.0516774574945098,0.893937704623067,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITIH1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P20073,Annexin A7,ANXA7,Intervertebral_disc_OAF,OAF,Homo sapiens,26.36053333333333,25.666028571428573,-0.6130047982027764,-0.6659854858142289,-0.05298068761145247,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANXA7,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,12.0,7.0
P20774,Mimecan,OGN,Intervertebral_disc_OAF,OAF,Homo sapiens,37.34144166666667,36.510533333333335,2.2553306811013663,2.3447323578323322,0.089401676730966,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,OGN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P20809,Interleukin-11,IL11,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.0056,,-0.554339459180789,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IL11,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,3.0
P20849,Collagen alpha-1(IX) chain,COL9A1,Intervertebral_disc_OAF,OAF,Homo sapiens,29.29854166666666,25.94215555555555,0.25403335505679675,-0.5750920119302825,-0.8291253669870793,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL9A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,9.0
P20908,Collagen alpha-1(V) chain,COL5A1,Intervertebral_disc_OAF,OAF,Homo sapiens,29.686566666666668,28.641866666666655,0.36220622063656904,0.26747500384880973,-0.09473121678775931,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL5A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P21246,Pleiotrophin,PTN,Intervertebral_disc_OAF,OAF,Homo sapiens,28.657475,28.989933333333337,0.07224605432252655,0.37047579390089547,0.2982297395783689,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PTN,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P21741,Midkine,MDK,Intervertebral_disc_OAF,OAF,Homo sapiens,25.96974,26.663290909090907,-0.7352943385190921,-0.34203767823464354,0.39325666028444856,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MDK,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,5.0,11.0
P21810,Biglycan,BGN,Intervertebral_disc_OAF,OAF,Homo sapiens,38.69148333333333,37.10274166666667,2.5494944553233654,2.482941399042835,-0.06655305628053032,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BGN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P21980,Protein-glutamine gamma-glutamyltransferase 2,TGM2,Intervertebral_disc_OAF,OAF,Homo sapiens,26.941616666666665,26.30311666666667,-0.4343605848568505,-0.4576682363359614,-0.023307651479110902,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGM2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P22004,Bone morphogenetic protein 6,BMP6,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.742575,,-0.6406945374211419,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BMP6,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,4.0
P22105,Tenascin-X,TNXB,Intervertebral_disc_OAF,OAF,Homo sapiens,34.01910000000001,31.7533,1.484861085783212,1.148160879022964,-0.33670020676024803,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNXB,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P22792,Carboxypeptidase N subunit 2,CPN2,Intervertebral_disc_OAF,OAF,Homo sapiens,28.2328,25.8982,-0.05035584762477235,-0.5894984646783383,-0.539142617053566,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CPN2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,6.0
P23142,Fibulin-1,FBLN1,Intervertebral_disc_OAF,OAF,Homo sapiens,30.61089166666667,31.63599166666667,0.6144745955543196,1.1165035838204591,0.5020289882661395,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FBLN1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P23297,Protein S100-A1,S100A1,Intervertebral_disc_OAF,OAF,Homo sapiens,29.734416666666664,27.80499166666667,0.37545091164697053,0.01478956651000328,-0.36066134513696724,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P23352,Anosmin-1,KAL1,Intervertebral_disc_OAF,OAF,Homo sapiens,27.08685,,-0.3902913909443326,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KAL1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,0.0
P24043,Laminin subunit alpha-2,LAMA2,Intervertebral_disc_OAF,OAF,Homo sapiens,27.262818181818183,26.279963636363632,-0.33720040855831085,-0.4651533936790346,-0.12795298512072373,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMA2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,11.0,11.0
P24592,Insulin-like growth factor-binding protein 6,IGFBP6,Intervertebral_disc_OAF,OAF,Homo sapiens,26.953875,25.493059999999996,-0.43063210999708773,-0.7234027259314285,-0.2927706159343408,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGFBP6,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,8.0,10.0
P24593,Insulin-like growth factor-binding protein 5,IGFBP5,Intervertebral_disc_OAF,OAF,Homo sapiens,28.07955,27.164909090909088,-0.09503629420325488,-0.1834817662968499,-0.08844547209359502,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGFBP5,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,11.0
P24821,Tenascin,TNC,Intervertebral_disc_OAF,OAF,Homo sapiens,35.54550833333334,34.78004166666667,1.847533786670715,1.9280038440194271,0.08047005734871204,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNC,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P25067,Collagen alpha-2(VIII) chain,COL8A2,Intervertebral_disc_OAF,OAF,Homo sapiens,23.065,,-1.7039904472941187,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL8A2,Collagens,Core matrisome,Level 1: Gene Symbol,100,1.0,0.0
P25774,Cathepsin S,CTSS,Intervertebral_disc_OAF,OAF,Homo sapiens,26.629,25.184180000000005,-0.530002454964519,-0.8268747303625605,-0.2968722753980415,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CTSS,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,2.0,5.0
P25940,Collagen alpha-3(V) chain,COL5A3,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.451933333333333,,-0.7371099593691426,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL5A3,Collagens,Core matrisome,Level 1: Gene Symbol,100,0.0,3.0
P26447,Protein S100-A4,S100A4,Intervertebral_disc_OAF,OAF,Homo sapiens,29.744425000000003,28.918666666666667,0.3782185711237673,0.3494840466470982,-0.028734524476669077,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A4,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P26927;Q2TV78,Hepatocyte growth factor-like protein;Hepatocyte growth factor-like protein alpha chain;Hepatocyte growth factor-like protein beta chain;Putative macrophage stimulating 1-like protein,MST1;MST1L,Intervertebral_disc_OAF,OAF,Homo sapiens,25.50845,26.3446125,-0.8819452199162473,-0.4442688915431431,0.4376763283731042,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MST1,Secreted Factors,Matrisome-associated,Level 2: UniProt ID,95,2.0,8.0
P27658,Collagen alpha-1(VIII) chain;Vastatin,COL8A1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.851736363636363,25.95641111111111,-0.46174850214463864,-0.5704247943314521,-0.10867629218681346,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL8A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,11.0,9.0
P28300,Protein-lysine 6-oxidase,LOX,Intervertebral_disc_OAF,OAF,Homo sapiens,30.93939166666667,29.249858333333336,0.7023562687572019,0.44661676211717793,-0.255739506640024,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOX,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P29122,Proprotein convertase subtilisin/kexin type 6,PCSK6,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.5705,,-1.3881020829332342,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCSK6,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P29279,Connective tissue growth factor,CTGF,Intervertebral_disc_OAF,OAF,Homo sapiens,29.184216666666668,28.143272727272723,0.22189773350093525,0.1178028647281591,-0.10409486877277616,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCN2,ECM Glycoproteins,Core matrisome,Level 2: UniProt ID,95,12.0,11.0
P29622,Kallistatin,SERPINA4,Intervertebral_disc_OAF,OAF,Homo sapiens,25.5521125,28.103300000000004,-0.8679553584774002,0.1056928525240457,0.9736482110014459,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,8.0,12.0
P30740,Leukocyte elastase inhibitor,SERPINB1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.555145454545457,27.27879090909091,-0.5527555108336272,-0.1478784366753874,0.4048770741582398,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINB1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,11.0,11.0
P31949,"Protein S100-A11;Protein S100-A11, N-terminally processed",S100A11,Intervertebral_disc_OAF,OAF,Homo sapiens,26.381366666666665,27.196516666666668,-0.6065346313157807,-0.173585750709654,0.4329488806061267,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A11,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,9.0,12.0
P34741,Syndecan-2,SDC2,Intervertebral_disc_OAF,OAF,Homo sapiens,24.429833333333335,24.28203333333333,-1.2350621558397843,-1.1362250207865108,0.09883713505327352,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SDC2,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P34949,Mannose-6-phosphate isomerase,MPI,Intervertebral_disc_OAF,OAF,Homo sapiens,,22.9136,,-1.6272009996386911,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLPI,ECM Regulators,Matrisome-associated,Level 3: Synonym,80,0.0,1.0
P35052,Glypican-1;Secreted glypican-1,GPC1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.80924,25.585225,-0.4747285890412655,-0.6927618842924999,-0.21803329525123433,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GPC1,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,5.0,8.0
P35237,Serpin B6,SERPINB6,Intervertebral_disc_OAF,OAF,Homo sapiens,26.19556,26.02597,-0.664414889566472,-0.5476868107834397,0.11672807878303226,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINB6,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,10.0,10.0
P35442,Thrombospondin-2,THBS2,Intervertebral_disc_OAF,OAF,Homo sapiens,31.7827,31.231958333333335,0.9238875160418806,1.0065919286870975,0.08270441264521688,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,THBS2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P35443,Thrombospondin-4,THBS4,Intervertebral_disc_OAF,OAF,Homo sapiens,32.76029166666667,31.254499999999997,1.173670576322097,1.0127602732282621,-0.1609103030938348,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,THBS4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P35555,Fibrillin-1,FBN1,Intervertebral_disc_OAF,OAF,Homo sapiens,33.03822499999999,31.299883333333337,1.2433652265268935,1.0251659892088076,-0.21819923731808588,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FBN1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P35556,Fibrillin-2,FBN2,Intervertebral_disc_OAF,OAF,Homo sapiens,26.11425,25.6902,-0.6898681000094654,-0.6579914087161405,0.03187669129332493,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FBN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,2.0,1.0
P35625,Metalloproteinase inhibitor 3,TIMP3,Intervertebral_disc_OAF,OAF,Homo sapiens,26.54455714285714,29.34656666666667,-0.5560225476895526,0.4747790784875035,1.030801626177056,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TIMP3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,7.0,12.0
P35858,Insulin-like growth factor-binding protein complex acid labile subunit,IGFALS,Intervertebral_disc_OAF,OAF,Homo sapiens,24.16228,26.918818181818185,-1.3249721893972433,-0.26091236148661323,1.0640598279106301,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGFALS,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,5.0,11.0
P36955,Pigment epithelium-derived factor,SERPINF1,Intervertebral_disc_OAF,OAF,Homo sapiens,31.175981818181818,31.877075,0.7650917195811794,1.1814405997031658,0.41634888012198645,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINF1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,11.0,12.0
P39059,Collagen alpha-1(XV) chain;Restin;Restin-2;Restin-3;Restin-4,COL15A1,Intervertebral_disc_OAF,OAF,Homo sapiens,31.5408,29.757683333333336,0.8609303785255097,0.5935065796089987,-0.267423798916511,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL15A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P39060,Collagen alpha-1(XVIII) chain;Endostatin,COL18A1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.55552727272727,29.107725,0.04297506090575791,0.40506245838786953,0.3620873974821116,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL18A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,11.0,12.0
P40123,Adenylyl cyclase-associated protein 2,CAP2,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.432133333333336,,-1.0839969751146192,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINB8,ECM Regulators,Matrisome-associated,Level 3: Synonym,80,0.0,3.0
P43026,Growth/differentiation factor 5,GDF5,Intervertebral_disc_OAF,OAF,Homo sapiens,24.79645,25.69214285714286,-1.1133866001725852,-0.6573491731586957,0.4560374270138895,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GDF5,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,2.0,7.0
P48061,Stromal cell-derived factor 1;SDF-1-beta(3-72);SDF-1-alpha(3-67),CXCL12,Intervertebral_disc_OAF,OAF,Homo sapiens,27.683809090909097,27.946272727272728,-0.21151374776814966,0.057958808634613564,0.26947255640276324,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CXCL12,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,11.0,11.0
P48740,Mannan-binding lectin serine protease 1;Mannan-binding lectin serine protease 1 heavy chain;Mannan-binding lectin serine protease 1 light chain,MASP1,Intervertebral_disc_OAF,OAF,Homo sapiens,24.3108,25.0352,-1.2749453630227403,-0.8772188262018674,0.3977265368208729,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MASP1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,1.0
P48745,Protein NOV homolog,NOV,Intervertebral_disc_OAF,OAF,Homo sapiens,27.132779999999997,25.726425,-0.37640193850193426,-0.646024468417096,-0.2696225299151618,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCN3,ECM Glycoproteins,Core matrisome,Level 2: UniProt ID,95,10.0,4.0
P49257,Protein ERGIC-53,LMAN1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.0637,26.034944444444445,-0.09967083318875528,-0.5447574335749351,-0.44508660038617986,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LMAN1,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,1.0,9.0
P49746,Thrombospondin-3,THBS3,Intervertebral_disc_OAF,OAF,Homo sapiens,29.812875,28.64132727272727,0.397123307902529,0.2673144482046973,-0.12980885969783168,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,THBS3,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,11.0
P49747,Cartilage oligomeric matrix protein,COMP,Intervertebral_disc_OAF,OAF,Homo sapiens,39.62595833333334,38.97966666666667,2.7473070704242257,2.907197889795301,0.1598908193710753,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COMP,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P50281,Matrix metalloproteinase-14,MMP14,Intervertebral_disc_OAF,OAF,Homo sapiens,26.1788,26.23085,-0.6696551930106115,-0.48105242452402763,0.18860276848658386,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMP14,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,2.0
P50453,Serpin B9,SERPINB9,Intervertebral_disc_OAF,OAF,Homo sapiens,24.9631,,-1.0586481000938033,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINB9,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
P50454,Serpin H1,SERPINH1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.23419090909091,28.77230000000001,-0.04995139787689752,0.3062141807652361,0.3561655786421336,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINH1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,11.0,10.0
P50591,Tumor necrosis factor ligand superfamily member 10,TNFSF10,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.1509,,-1.54007897760961,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNFSF10,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P50995,Annexin A11,ANXA11,Intervertebral_disc_OAF,OAF,Homo sapiens,27.92396363636363,27.9709,-0.14063944354566205,0.06546224322769593,0.206101686773358,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANXA11,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,11.0,12.0
P51610,Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6,HCFC1,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.7409,,-1.3271238135235999,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HCFC1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P51884,Lumican,LUM,Intervertebral_disc_OAF,OAF,Homo sapiens,37.675025000000005,37.00255000000001,2.3289683506449728,2.459710388298652,0.13074203765367942,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LUM,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P51888,Prolargin,PRELP,Intervertebral_disc_OAF,OAF,Homo sapiens,38.23126666666668,37.40499166666667,2.450356120122366,2.552654490451659,0.10229837032929279,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRELP,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P53634,Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain,CTSC,Intervertebral_disc_OAF,OAF,Homo sapiens,26.8003,26.22532,-0.47746174734101066,-0.48284438797632023,-0.005382640635309577,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CTSC,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,5.0
P55001,Microfibrillar-associated protein 2,MFAP2,Intervertebral_disc_OAF,OAF,Homo sapiens,26.58485,27.025,-0.5435968327740943,-0.22741969816956165,0.3161771346045327,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MFAP2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,2.0,1.0
P55083,Microfibril-associated glycoprotein 4,MFAP4,Intervertebral_disc_OAF,OAF,Homo sapiens,27.182075,26.93624,-0.3615201003262421,-0.2554083150287539,0.10611178529748821,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MFAP4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,10.0
P55103,Inhibin beta C chain,INHBC,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.3458,,-0.4438857373985182,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,INHBC,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P55107,Growth/differentiation factor 10,GDF10,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.970819999999996,,-0.24449367295839777,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GDF10,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,10.0
P55268,Laminin subunit beta-2,LAMB2,Intervertebral_disc_OAF,OAF,Homo sapiens,30.33225,27.934241666666665,0.53921237177863,0.05429086505191116,-0.48492150672671885,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMB2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P55774,C-C motif chemokine 18;CCL18(1-68);CCL18(3-69);CCL18(4-69),CCL18,Intervertebral_disc_OAF,OAF,Homo sapiens,27.450733333333332,27.827,-0.28086867591845543,0.021528243760993545,0.302396919679449,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCL18,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,5.0
P58215,Lysyl oxidase homolog 3,LOXL3,Intervertebral_disc_OAF,OAF,Homo sapiens,30.236049999999995,28.29339166666667,0.513072850770432,0.16313457798919018,-0.3499382727812418,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOXL3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P60903,Protein S100-A10,S100A10,Intervertebral_disc_OAF,OAF,Homo sapiens,27.787909090909093,27.68665,-0.18071921709985897,-0.021533682929560646,0.15918553417029832,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A10,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,11.0,8.0
P78539,Sushi repeat-containing protein SRPX,SRPX,Intervertebral_disc_OAF,OAF,Homo sapiens,26.91213,26.21896,-0.44333590556559366,-0.484905758051811,-0.04156985248621736,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SRPX,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,10.0
P80511,Protein S100-A12;Calcitermin,S100A12,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.2124,,-1.1605596686545456,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A12,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P82987,ADAMTS-like protein 3,ADAMTSL3,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.082,,-1.2063116642219627,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADAMTSL3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P83105,Serine protease HTRA4,HTRA4,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.8514,,-1.287805049755459,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HTRA4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P83110,Serine protease HTRA3,HTRA3,Intervertebral_disc_OAF,OAF,Homo sapiens,28.80483333333333,29.02948333333333,0.11437789094933071,0.38210381708306773,0.267725926133737,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HTRA3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
P98066,Tumor necrosis factor-inducible gene 6 protein,TNFAIP6,Intervertebral_disc_OAF,OAF,Homo sapiens,26.5953,27.482790909090905,-0.5403771729749088,-0.08445808353559428,0.4559190894393146,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNFAIP6,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,4.0,11.0
P98095,Fibulin-2,FBLN2,Intervertebral_disc_OAF,OAF,Homo sapiens,27.20168,27.21371666666667,-0.3556087127443604,-0.16820526264143637,0.18740345010292403,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FBLN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,12.0
P98160,Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,HSPG2,Intervertebral_disc_OAF,OAF,Homo sapiens,34.66875833333332,33.855283333333325,1.6411143087123787,1.6969664757514005,0.05585216703902174,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HSPG2,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q02388,Collagen alpha-1(VII) chain,COL7A1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.5066,27.820850000000004,-0.5677446011380767,0.019645708536655804,0.5873903096747325,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL7A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,3.0,6.0
Q02809,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PLOD1,Intervertebral_disc_OAF,OAF,Homo sapiens,29.062808333333333,29.352666666666668,0.1876375215881774,0.47655244188027995,0.28891492029210253,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PLOD1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q03692,Collagen alpha-1(X) chain,COL10A1,Intervertebral_disc_OAF,OAF,Homo sapiens,,27.6761,,-0.024779123115941104,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL10A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q04756,Hepatocyte growth factor activator;Hepatocyte growth factor activator short chain;Hepatocyte growth factor activator long chain,HGFAC,Intervertebral_disc_OAF,OAF,Homo sapiens,24.9003,24.8721,-1.0792342645429391,-0.9326658269839876,0.14656843755895155,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HGFAC,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,7.0
